ÀÏÀÚ,°æº¹±Ã(À¯·á),°æº¹±Ã(¹«·á),°æº¹±Ã(³»±¹ÀÎ),°æº¹±Ã(¿µ¾î±Ç),°æº¹±Ã(ÀÏº»¾î±Ç),°æº¹±Ã(Áß±¹¾î±Ç),°æº¹±Ã(±âÅ¸¿Ü±¹ÀÎ),´ö¼ö±Ã(À¯·á),´ö¼ö±Ã(¹«·á),´ö¼ö±Ã(³»±¹ÀÎ),´ö¼ö±Ã(¿µ¾î±Ç),´ö¼ö±Ã(ÀÏº»¾î±Ç),´ö¼ö±Ã(Áß±¹¾î±Ç),´ö¼ö±Ã(±âÅ¸¿Ü±¹ÀÎ),Ã¢°æ±Ã(À¯·á),Ã¢°æ±Ã(¹«·á),Ã¢°æ±Ã(³»±¹ÀÎ),Ã¢°æ±Ã(¿µ¾î±Ç),Ã¢°æ±Ã(ÀÏº»¾î±Ç),Ã¢°æ±Ã(Áß±¹¾î±Ç),Ã¢°æ±Ã(±âÅ¸¿Ü±¹ÀÎ),Ã¢´ö±Ã(À¯·á),Ã¢´ö±Ã(¹«·á),Ã¢´ö±Ã(³»±¹ÀÎ),Ã¢´ö±Ã(¿µ¾î±Ç),Ã¢´ö±Ã(ÀÏº»¾î±Ç),Ã¢´ö±Ã(Áß±¹¾î±Ç),Ã¢´ö±Ã(±âÅ¸¿Ü±¹ÀÎ)
2010-06-27,5596,1507,4902,197,455,1549,0,1564,624,1931,134,56,67,0,1119,390,1458,24,23,4,0,3520,568,2606,165,1257,49,11
2010-06-28,5654,1310,4245,257,828,1634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-29,0,0,0,0,0,0,0,1721,1284,2694,45,179,87,0,772,625,1309,21,57,8,2,3201,584,2285,327,1145,26,2
2010-06-30,4759,1841,4019,161,792,1538,90,951,642,1401,76,42,74,0,457,365,741,13,59,8,1,1525,346,1336,186,304,45,0
2010-07-01,5251,1321,2912,212,816,1551,1081,874,630,1416,40,33,15,0,384,442,765,25,29,3,4,1844,259,1295,242,509,46,11
2010-07-02,3146,873,1726,209,502,1582,0,577,224,742,15,11,33,0,314,120,395,9,26,4,0,1360,186,766,66,705,9,0
2010-07-03,6769,1524,4511,578,1124,2078,2,1830,1317,2997,61,66,23,0,1022,386,1337,40,18,5,8,2844,430,2320,351,578,21,4
2010-07-04,7060,1561,5339,492,1116,1671,3,2346,1520,3713,60,72,21,0,1353,506,1623,105,119,10,2,3421,481,2784,259,785,55,19
2010-07-05,4895,1144,2671,443,1234,1689,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-06,0,0,0,0,0,0,0,1640,879,1884,108,338,189,0,569,436,790,49,158,8,0,3601,471,2298,217,1513,44,0
2010-07-07,5385,2036,3973,144,760,2522,22,990,521,1387,42,66,16,0,454,414,812,12,33,11,0,1531,333,1069,197,552,43,3
2010-07-08,5315,1537,3302,299,1019,2232,0,965,535,1228,70,84,57,61,484,376,783,43,28,6,0,2080,232,1357,207,720,20,8
2010-07-09,4941,1285,2206,305,1096,1674,945,972,621,1425,46,101,21,0,983,384,1279,37,49,2,0,2284,203,1265,200,1006,15,1
2010-07-10,8428,17592,20170,757,1457,3624,12,2222,2565,4398,108,83,198,0,1267,589,1797,45,11,3,0,4450,296,3287,385,965,51,58
2010-07-11,7327,1504,5861,303,526,2133,8,1771,597,2155,65,85,63,0,1366,498,1770,31,60,3,0,3832,213,2757,250,998,30,10
2010-07-12,5384,1162,3200,259,1188,1897,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-13,0,0,0,0,0,0,0,1644,761,1631,148,328,258,40,666,487,1087,27,28,11,0,3159,461,2391,207,969,42,11
2010-07-14,6104,1933,4889,331,765,2051,1,1261,540,1663,72,44,20,2,387,425,728,57,23,3,1,1609,169,1057,210,485,26,0
2010-07-15,6382,1558,4722,252,590,2363,13,1233,643,1557,124,117,78,0,612,398,946,34,30,0,0,2124,228,1232,214,787,113,6
2010-07-16,5060,1063,3828,204,470,1566,55,636,250,768,29,44,45,0,275,213,387,30,63,8,0,1619,285,1259,200,397,48,0
2010-07-17,4564,886,3078,160,433,1724,55,652,360,890,53,35,32,2,377,129,453,34,18,1,0,1341,162,1070,126,282,23,2
2010-07-18,9851,2195,8618,492,992,1942,2,2348,747,2765,159,112,40,19,1428,558,1752,99,126,8,1,4024,525,3247,275,923,84,20
2010-07-19,6606,1188,4334,258,575,2627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-20,0,0,0,0,0,0,0,1987,702,2172,145,201,149,22,769,371,994,52,84,2,8,2808,436,1874,464,754,149,3
2010-07-21,5991,1531,3845,264,730,2666,17,1030,915,1815,54,39,37,0,585,334,860,37,18,2,2,2121,319,1449,487,441,11,52
2010-07-22,7276,1413,5116,216,703,2528,126,1171,570,1575,86,35,45,0,585,371,925,8,23,0,0,2123,399,1785,212,437,37,51
2010-07-23,6070,1263,3362,204,969,2756,42,931,420,1211,41,50,49,0,1128,278,1334,46,21,1,4,1775,317,1348,196,529,13,6
2010-07-24,10996,2470,8634,375,630,3701,126,2916,876,3363,158,168,101,2,1771,526,2232,44,21,0,0,3870,713,3850,215,464,40,14
2010-07-25,9730,1868,7151,355,942,3097,53,2277,823,2807,98,115,80,0,1592,426,1940,63,11,4,0,4322,662,3788,415,678,79,24
2010-07-26,9475,1577,5090,816,1186,3953,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-27,0,0,0,0,0,0,0,2719,997,2949,154,434,168,11,1208,416,1235,93,90,199,7,3993,637,3070,494,979,83,4
2010-07-28,7724,2279,6065,355,862,2684,37,1805,731,2424,55,49,8,0,851,784,1531,36,64,4,0,2635,470,2464,258,352,16,15
2010-07-29,8027,1422,6221,200,630,2383,15,2547,1003,3339,87,120,3,1,1055,440,1373,32,82,7,1,2601,445,2454,203,366,17,6
2010-07-30,8044,1476,7201,235,473,1603,8,2623,792,3176,123,97,13,6,1009,445,1369,23,51,11,0,3142,481,3003,219,369,30,2
2010-07-31,13609,2866,12118,416,627,3313,1,4249,1289,5301,115,73,49,0,2200,533,2704,16,13,0,0,5038,767,5051,295,413,38,8
2010-08-01,11838,2071,10715,306,702,2178,8,3778,995,4529,144,72,28,0,2070,528,2451,57,88,2,0,5045,777,4980,294,502,42,4
2010-08-02,12040,1993,10103,438,689,2794,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-03,0,0,0,0,0,0,0,4943,1384,5637,223,283,184,0,2329,591,2861,31,22,6,0,6398,706,6174,289,555,71,15
2010-08-04,9776,2067,8981,374,799,1689,0,2675,814,3292,88,71,38,0,1132,382,1409,33,66,6,0,3323,472,3244,238,293,18,2
2010-08-05,8244,1589,6886,426,563,1940,18,1953,882,2582,119,105,29,0,923,315,1220,8,7,3,0,3283,483,2771,268,702,16,9
2010-08-06,7092,1405,5636,390,645,1798,28,2003,550,2384,76,74,18,1,943,286,1190,26,12,1,0,3450,561,2945,172,868,24,2
2010-08-07,9688,1778,8680,459,674,1651,2,2979,782,3500,114,82,62,3,1066,268,1291,26,10,7,0,3139,328,2870,170,404,22,1
2010-08-08,10497,1904,9142,567,891,1757,44,3559,951,4225,96,113,71,5,1595,330,1869,14,36,6,0,4336,473,3724,304,733,40,8
2010-08-09,8244,1281,6231,364,905,1976,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-10,0,0,0,0,0,0,0,2615,804,2776,146,331,136,30,963,304,1141,51,73,0,2,3752,399,2927,192,961,49,22
2010-08-11,10257,2580,7053,191,880,4703,10,2191,784,2602,132,170,59,12,763,427,1028,28,131,3,0,2918,387,2358,167,659,31,90
2010-08-12,9330,1697,6461,161,926,3479,0,2243,1068,3031,74,177,29,0,1004,364,1181,35,148,4,0,3193,365,2726,101,692,37,2
2010-08-13,8207,1581,5327,173,543,3656,89,2290,579,2605,67,139,56,2,1019,377,1283,29,73,11,0,2652,361,2411,141,422,34,5
2010-08-14,10623,1825,6904,370,969,4016,189,3988,1068,4702,148,119,50,37,1437,343,1633,35,101,11,0,3730,295,3463,135,409,16,2
2010-08-15,0,154000,154000,0,0,0,0,4637,1745,6007,140,135,100,0,1744,433,2018,70,74,10,5,4195,473,3959,200,499,6,4
2010-08-16,14341,3974,12553,200,909,4653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-17,0,0,0,0,0,0,0,4352,1307,4836,165,392,249,17,1467,528,1828,48,113,0,6,4968,635,4094,268,1193,47,1
2010-08-18,13092,3617,11156,353,823,4333,44,2424,868,2978,109,129,76,0,954,468,1345,22,55,0,0,3269,434,2803,264,568,66,2
2010-08-19,10738,2868,9461,301,509,3291,44,2214,941,2824,76,201,53,1,779,331,1078,15,15,2,0,3272,396,2713,194,650,71,40
2010-08-20,10453,1941,8382,298,502,3168,44,2014,747,2459,94,126,82,0,780,315,1054,16,25,0,0,3011,375,2077,356,756,51,146
2010-08-21,16000,4426,15223,403,582,4211,7,5209,1353,6157,154,178,71,2,1139,362,1322,91,79,6,3,3888,478,3426,363,419,145,13
2010-08-22,13767,2083,12446,212,388,2802,2,3038,848,3545,139,125,74,3,1244,314,1439,44,50,16,9,3875,435,2755,328,1151,67,9
2010-08-23,8187,1421,6015,359,800,2415,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-24,0,0,0,0,0,0,0,2966,795,2738,151,581,277,14,710,329,929,33,67,0,10,3757,428,1974,357,1776,68,10
2010-08-25,7083,1650,5567,152,842,2156,16,942,494,1276,57,88,13,2,400,163,485,20,55,3,0,1667,222,1013,174,674,28,0
2010-08-26,9245,2023,7883,429,758,2196,2,1298,671,1670,104,172,23,0,624,267,796,11,84,0,0,2910,287,2177,170,828,14,8
2010-08-27,7430,1453,6269,284,675,1651,4,1212,542,1562,62,125,5,0,456,280,678,25,33,0,0,2344,380,1721,272,692,29,10
2010-08-28,9405,4694,10018,443,1252,2386,0,1704,2088,3452,112,184,44,0,1198,330,1415,24,72,13,4,3390,387,2671,289,796,19,2
2010-08-29,5562,1476,5662,157,393,826,0,1225,356,1409,65,71,36,0,523,130,614,23,13,2,1,1791,171,945,143,845,21,8
2010-08-30,7293,1268,6862,161,505,1016,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-31,0,0,0,0,0,0,0,1679,939,1909,135,445,129,0,574,336,751,47,102,10,0,3466,423,1889,329,1512,105,54
2010-09-01,6183,1776,5420,135,723,1676,5,888,725,1437,71,88,17,0,591,333,825,24,59,16,0,1761,264,1026,215,716,63,5
2010-09-02,4346,1014,3848,106,564,833,9,835,565,1224,68,75,33,0,210,149,351,8,0,0,0,1286,172,557,75,815,8,3
2010-09-03,5053,1393,4901,140,498,808,99,784,962,1657,33,26,28,2,409,308,686,17,14,0,0,1569,250,1060,119,611,26,3
2010-09-04,9834,1409,9268,335,531,1108,1,2923,1208,3862,121,72,70,6,1059,382,1382,49,10,0,0,3584,415,2548,502,874,66,9
2010-09-05,6772,992,6347,129,461,801,26,1606,704,2022,84,73,122,9,744,269,897,46,61,9,0,2347,220,1689,171,589,77,41
2010-09-06,6425,1583,5467,176,804,1550,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-07,0,0,0,0,0,0,0,1580,987,2107,104,160,194,2,535,359,705,70,104,15,0,3432,459,1911,282,1613,43,42
2010-09-08,8277,2285,7979,242,777,1472,92,1071,1072,1978,57,72,34,2,712,362,918,43,99,14,0,2387,496,1881,170,809,18,5
2010-09-09,7080,1750,7070,175,513,984,88,694,870,1526,11,27,0,0,439,290,648,30,51,0,0,1840,353,967,174,1024,18,10
2010-09-10,6524,1534,4304,137,556,1858,1203,618,711,1291,23,10,5,0,340,130,381,7,77,5,0,1563,231,716,177,870,19,12
2010-09-11,9792,10492,16622,406,494,2643,119,1796,3099,4624,89,132,43,7,723,272,910,26,13,46,0,3067,355,2218,186,895,21,102
2010-09-12,11025,1748,10538,105,420,1620,90,3051,1873,4386,234,117,182,5,1227,408,1455,59,105,16,0,4545,488,3424,317,1185,74,33
2010-09-13,8139,1646,7337,192,695,1436,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-14,0,0,0,0,0,0,0,2170,1442,2878,147,368,190,29,738,446,1028,35,89,32,0,4495,575,2675,463,1788,122,22
2010-09-15,8557,2550,7687,244,1477,1444,255,1199,1358,2205,81,126,140,5,624,343,831,27,104,5,0,2027,551,1436,168,959,7,8
2010-09-16,6875,3078,7346,196,759,1652,0,886,1384,2000,76,93,98,3,635,398,896,41,92,4,0,2328,461,1463,288,984,42,12
2010-09-17,6832,1879,5990,190,529,1657,345,1251,765,1740,106,106,64,0,1096,343,1353,22,48,16,0,1762,339,1439,102,498,56,6
2010-09-18,9752,2040,8509,375,751,1684,473,2686,1711,3933,179,165,120,0,1391,545,1738,125,62,11,0,3574,602,3160,308,644,49,15
2010-09-19,5817,1279,5174,141,633,937,211,1014,768,1394,98,154,136,0,757,226,840,42,82,12,7,2305,274,1576,149,821,24,9
2010-09-20,8531,1475,6924,536,807,1667,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-21,1567,321,1393,57,150,280,8,870,372,870,79,191,102,0,141,67,208,0,0,0,0,1484,174,869,131,630,15,13
2010-09-22,0,84226,74004,0,0,0,10222,0,18496,16759,574,348,261,554,0,3064,3064,0,0,0,0,2255,8641,10748,65,61,19,3
2010-09-23,25235,19247,37308,999,2510,3662,3,7540,2566,9787,129,115,75,0,5504,1844,7288,27,33,0,0,10204,1496,10603,421,605,55,16
2010-09-24,13596,2450,14485,189,572,792,8,4499,1299,5551,89,78,80,0,2286,745,3009,9,13,0,0,5090,829,4836,349,683,24,27
2010-09-25,13274,31639,38708,844,2086,3254,21,6526,4863,11130,121,75,57,6,2454,853,3242,15,50,0,0,5468,977,5588,223,580,45,9
2010-09-26,11832,2380,12332,310,488,1082,0,4449,1499,5510,143,121,169,5,2414,782,3143,39,14,0,0,4502,737,4267,226,639,63,44
2010-09-27,6035,1083,5130,222,931,834,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-28,0,0,0,0,0,0,0,3325,1773,3736,806,482,70,4,760,727,1397,39,47,4,0,5445,802,4306,437,1352,124,28
2010-09-29,9313,2623,8525,267,967,1984,193,1115,1349,2230,74,106,54,0,686,548,1187,29,11,7,0,3278,871,2892,166,995,87,9
2010-09-30,12621,2994,11909,344,933,2142,287,1434,987,2093,138,149,40,1,750,543,1227,17,42,7,0,3165,713,2532,180,1099,49,18
2010-10-01,11201,2515,9607,350,923,2631,205,1873,1120,2488,121,170,214,0,728,567,1179,25,87,4,0,4959,596,4011,398,988,148,10
2010-10-02,13082,2160,10334,465,735,3676,32,2434,1230,3192,128,116,228,0,855,374,1166,36,18,9,0,5537,484,2988,504,2475,38,16
2010-10-03,14544,2850,13287,351,703,3016,37,2691,1838,4139,128,129,133,0,2089,525,2482,54,77,1,0,4651,742,4004,442,870,73,4
2010-10-04,13388,2339,11168,263,740,3549,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-05,0,0,0,0,0,0,0,2659,1927,3432,188,361,605,0,1507,706,1917,124,153,12,7,7221,1375,7001,313,1127,153,2
2010-10-06,14710,2158,12958,302,740,2768,100,1846,1339,2736,101,116,212,20,920,516,1340,39,50,5,2,4250,679,4015,246,615,53,0
2010-10-07,14955,2537,14293,415,713,2071,0,1678,1901,3332,49,81,104,13,997,628,1578,22,21,4,0,3040,743,2690,265,712,75,41
2010-10-08,11790,2182,11174,318,576,1734,170,5668,2062,7388,125,119,98,0,3022,519,3451,44,40,6,0,4167,756,3877,224,747,69,6
2010-10-09,14452,8533,17832,1061,1126,2913,53,10240,6339,16078,183,137,176,5,2419,1067,3372,51,60,3,0,7742,1155,7977,249,576,73,22
2010-10-10,15932,3539,16725,361,726,1620,39,14025,6722,20210,186,157,194,0,3382,948,4141,105,75,9,0,7156,997,7068,282,721,77,5
2010-10-11,9387,2760,8745,563,880,1934,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-12,0,0,0,0,0,0,0,2160,912,2301,295,327,146,3,1388,485,1806,40,24,0,3,6596,756,5361,416,1523,20,32
2010-10-13,10247,2430,9020,368,1461,1778,50,1444,916,2012,105,124,119,0,748,591,1278,19,38,4,0,3234,641,2837,221,765,47,5
2010-10-14,14801,2164,12939,270,1260,2473,23,1607,1120,2486,78,103,60,0,2304,575,2795,49,24,11,0,4265,721,3727,363,833,33,30
2010-10-15,13959,3239,12418,382,1979,2381,38,2096,796,2613,111,111,57,0,2227,727,2874,26,41,13,0,4493,709,3823,351,858,122,48
2010-10-16,17956,4655,16697,495,1735,3591,93,4094,1728,5199,245,164,214,0,3778,893,4596,35,33,4,3,6371,907,6079,402,733,56,8
2010-10-17,15976,3814,15887,462,1201,2220,20,3475,1645,4614,164,171,169,2,3333,990,4235,33,54,1,0,6992,1020,6201,520,1228,58,5
2010-10-18,10863,2023,8601,246,1768,2258,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-19,0,0,0,0,0,0,0,2612,1639,3201,174,506,337,33,1159,750,1731,58,117,3,0,6393,882,5466,264,1452,88,5
2010-10-20,13542,3085,12227,278,1088,2993,41,1351,1400,2335,98,156,162,0,1005,928,1776,49,101,5,2,4996,870,3982,393,1426,38,27
2010-10-21,16289,2953,16356,218,762,1906,0,2213,1654,3455,92,198,116,6,2433,1020,3413,27,13,0,0,4750,1154,4555,279,879,63,128
2010-10-22,15686,3450,15410,232,1142,2256,96,3281,1069,3765,161,174,250,0,2903,1011,3841,26,35,9,3,5514,955,5118,238,1024,69,20
2010-10-23,17835,25617,37986,356,1369,3663,78,4791,5133,9246,192,206,271,9,3892,1168,5024,20,10,6,0,9435,1085,9482,217,715,91,15
2010-10-24,19066,4407,19653,260,908,2612,40,4996,1592,6091,128,142,227,0,5159,913,5910,28,120,7,7,9065,832,8444,387,969,75,22
2010-10-25,11868,2423,10345,456,996,2481,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-26,0,0,0,0,0,0,0,2914,1115,3179,165,385,284,16,1212,504,1568,63,77,8,0,7328,1117,6550,502,1300,46,47
2010-10-27,12362,2925,12021,377,857,1994,38,1811,1018,2471,52,96,210,0,728,627,1303,25,15,0,12,4232,894,3377,332,1347,60,10
2010-10-28,12596,2452,12501,202,597,1660,88,2149,1071,2851,71,166,132,0,1772,710,2411,42,29,0,0,5511,1144,4997,187,1436,35,0
2010-10-29,11996,2914,10989,366,1016,2537,2,3030,1168,3774,74,169,176,5,1857,809,2642,11,10,3,0,5886,979,5545,194,1023,70,33
2010-10-30,18695,4180,18624,470,968,2733,80,7468,2353,9137,144,182,357,1,4184,1187,5312,30,18,11,0,9511,795,9619,156,518,13,0
2010-10-31,18219,3820,18956,369,786,1892,36,7601,2087,9075,155,261,197,0,5913,2239,8093,42,13,4,0,9759,1268,10094,183,601,131,18
2010-11-01,9339,1905,7984,270,1175,1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-02,0,0,0,0,0,0,0,2604,1419,3196,206,267,354,0,1145,666,1712,41,46,12,0,5480,1015,5380,315,759,30,11
2010-11-03,8394,1608,5263,236,1011,2241,1251,2454,1025,3092,102,119,165,1,1676,716,2322,19,44,2,5,4474,839,4498,239,515,56,5
2010-11-04,7580,4064,7805,494,1103,2047,195,2646,2303,4587,81,148,121,12,1478,826,2190,15,90,9,0,5884,1277,6591,175,343,49,3
2010-11-05,8001,1771,6484,324,985,1951,28,3077,1733,4399,139,113,159,0,1481,665,2051,28,26,10,31,5707,869,5692,192,603,40,49
2010-11-06,13819,3128,12980,494,837,2531,105,8198,2226,9889,224,156,155,0,3789,1114,4795,56,47,5,0,8795,1319,9368,304,362,65,15
2010-11-07,13997,2091,13375,172,789,1745,7,7397,2166,9103,132,123,163,42,4850,1268,5987,35,87,9,0,9676,1338,10310,219,394,52,39
2010-11-08,7197,1343,5301,184,878,2102,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-09,2524,545,2519,144,208,182,16,3596,1251,4383,77,198,189,0,892,490,1380,2,0,0,0,4163,923,4490,83,472,26,15
2010-11-10,16779,3195,17359,264,503,1692,156,2704,1993,4388,110,99,100,0,1482,698,2167,4,0,0,9,2544,903,2740,119,558,28,2
2010-11-11,13433,4644,15590,386,699,1254,148,3143,1513,4402,93,51,88,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-12,26292,32116,54702,322,656,1668,1060,4860,1461,5852,143,145,141,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-13,14094,6384,17345,295,683,2142,13,7951,5087,12603,209,101,125,0,4013,1258,5221,19,17,14,0,8501,1666,9426,278,386,71,6
2010-11-14,13178,2740,13689,353,489,1387,0,7203,1937,8713,90,118,219,0,4231,1120,5327,18,4,2,0,6574,1254,7025,255,501,47,0
2010-11-15,7253,992,6255,331,455,1154,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-16,0,0,0,0,0,0,0,2645,1384,3206,88,413,284,38,1006,681,1661,4,22,0,0,4843,929,4096,224,1378,67,7
2010-11-17,7730,1832,6717,239,1098,1508,0,2318,1166,3196,72,90,126,0,870,858,1726,2,0,0,0,3011,684,3226,72,373,22,2
2010-11-18,8236,1972,6426,230,1286,2237,29,2829,1646,4082,56,154,181,2,1046,823,1862,5,2,0,0,3794,770,3207,152,1126,75,4
2010-11-19,7564,1743,5642,247,1188,2224,6,2572,1335,3488,90,102,213,14,792,630,1345,21,50,6,0,3389,689,3368,138,532,37,3
2010-11-20,12528,4536,12418,591,1622,2409,24,6544,2176,8310,124,118,141,27,2258,883,3061,19,47,14,0,5402,1205,5599,273,692,31,12
2010-11-21,13018,2469,11847,326,983,2263,68,6281,2265,7983,201,154,206,2,3401,930,4231,61,30,9,0,5914,1182,6293,201,530,61,11
2010-11-22,7845,1493,6196,225,1357,1509,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-23,0,0,0,0,0,0,0,2845,1393,3543,96,225,374,0,765,624,1377,3,8,1,0,3640,486,3750,79,231,62,4
2010-11-24,8446,1750,6491,130,695,2841,39,1898,1516,3021,41,97,255,0,590,468,966,14,72,6,0,3033,511,2547,249,729,19,0
2010-11-25,7784,2195,7368,153,412,1986,60,1923,1253,3009,50,59,58,0,726,460,1172,3,9,2,0,2969,450,2744,135,515,23,2
2010-11-26,7291,1496,5948,219,390,2230,0,2030,710,2446,78,113,103,0,493,303,764,18,6,8,0,2362,313,1990,148,508,29,0
2010-11-27,7409,8106,12677,179,882,1718,59,3484,3138,6269,55,106,187,5,701,320,942,18,52,9,0,3198,409,3104,13,367,119,4
2010-11-28,8342,1798,7106,244,628,2101,61,3294,1067,4020,96,123,122,0,789,277,1040,10,6,10,0,2778,491,2624,47,534,57,7
2010-11-29,6683,1285,4539,182,1043,2194,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-30,0,0,0,0,0,0,0,2648,1259,3063,94,284,466,0,796,423,1175,17,16,9,2,3627,585,3116,210,743,134,9
2010-12-01,8138,1243,6483,172,486,2178,62,1563,952,2232,32,91,160,0,501,369,823,8,37,2,0,1742,319,1476,41,513,27,4
2010-12-02,6348,1378,5546,123,510,1537,10,1920,873,2567,26,70,130,0,369,411,773,5,0,2,0,1840,377,1299,87,820,11,0
2010-12-03,5707,1214,4906,88,572,1355,0,1042,763,1560,17,104,124,0,193,243,407,2,24,3,0,2048,247,1753,86,437,18,1
2010-12-04,6977,1582,5243,336,790,2179,11,3102,1283,3943,113,117,212,0,539,325,839,14,11,0,0,2400,514,1979,225,666,41,3
2010-12-05,8776,1648,6645,295,830,2634,20,3404,1306,4475,76,69,90,0,829,374,1068,19,114,2,0,2796,455,2207,206,761,71,6
2010-12-06,7399,1092,5700,235,783,1755,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-07,0,0,0,0,0,0,0,1847,862,2242,59,166,242,0,1309,337,1634,4,8,0,0,3641,491,3197,137,770,28,0
2010-12-08,5531,1244,5357,143,453,822,0,998,707,1575,17,65,48,0,205,300,487,0,18,0,0,2093,350,1675,85,551,130,2
2010-12-09,5225,1294,4436,185,447,1424,27,1067,744,1602,27,74,108,0,280,293,536,15,22,0,0,1659,276,1249,83,581,7,15
2010-12-10,6446,1063,5280,199,276,1744,10,946,639,1358,10,86,131,0,281,335,610,2,4,0,0,1380,205,1045,80,424,34,2
2010-12-11,7013,7381,9220,842,1111,3168,53,2036,2473,4155,67,114,173,0,609,360,874,10,74,11,0,2537,398,2376,163,358,36,2
2010-12-12,7203,1597,6678,264,401,1415,42,2174,975,2809,84,82,174,0,609,348,865,21,71,0,0,2414,550,2307,99,473,78,7
2010-12-13,5040,991,4095,200,464,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-14,0,0,0,0,0,0,0,1361,346,1318,66,180,143,0,275,301,547,10,15,4,0,1913,311,1234,143,800,41,6
2010-12-15,4465,924,3457,150,513,1220,49,684,414,976,35,37,50,0,122,143,228,3,30,4,0,946,137,583,30,454,16,0
2010-12-16,4113,681,2887,86,340,1480,1,1032,536,1430,16,52,68,2,128,359,442,6,29,10,0,1163,185,801,55,454,38,0
2010-12-17,5655,904,5275,130,267,887,0,1585,810,2147,55,102,91,0,610,295,878,5,5,17,0,1487,191,1088,81,467,41,1
2010-12-18,7362,1166,6577,198,449,1277,27,2320,917,2949,62,65,161,0,614,329,928,10,4,1,0,1905,311,1672,93,326,71,54
2010-12-19,8007,1830,7860,216,487,1268,6,2999,1053,3721,59,90,168,14,825,346,1141,1,26,3,0,2269,512,1991,132,604,51,3
2010-12-20,5239,894,4771,197,551,605,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-21,0,0,0,0,0,0,0,2497,1165,3170,77,103,312,0,1229,452,1648,19,8,6,0,2146,490,2071,168,337,52,8
2010-12-22,6266,944,5311,121,351,1310,117,1986,806,2536,68,63,125,0,605,509,1065,16,28,5,0,1286,317,1244,57,262,14,26
2010-12-23,5795,808,4119,169,756,1554,5,2146,628,2570,26,61,91,26,318,311,601,12,7,9,0,1339,240,1266,79,179,46,9
2010-12-24,3930,634,2960,71,346,1183,4,1062,454,1355,24,41,94,2,178,118,263,5,26,2,0,1102,153,786,95,326,29,19
2010-12-25,5270,1979,4864,148,380,1838,19,1893,1422,3071,62,72,105,5,249,132,347,14,11,0,9,1309,152,997,178,222,59,5
2010-12-26,5283,1017,4554,165,466,1108,7,1885,660,2301,52,63,129,0,322,172,445,2,47,0,0,1549,282,1303,110,382,33,3
2010-12-27,5756,1241,4132,221,617,1129,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-28,0,0,0,0,0,0,0,3307,986,3652,162,124,275,80,1063,382,1394,41,10,0,0,2964,483,3092,100,233,15,7
2010-12-29,6855,1053,5195,179,356,2178,0,2285,718,2721,80,68,134,0,482,261,727,14,2,0,0,1909,300,1905,38,223,43,0
