ÀÏÀÚ,°æº¹±Ã(À¯·á),°æº¹±Ã(¹«·á),°æº¹±Ã(³»±¹ÀÎ),°æº¹±Ã(¿µ¾î±Ç),°æº¹±Ã(ÀÏº»¾î±Ç),°æº¹±Ã(Áß±¹¾î±Ç),°æº¹±Ã(±âÅ¸¿Ü±¹ÀÎ),´ö¼ö±Ã(À¯·á),´ö¼ö±Ã(¹«·á),´ö¼ö±Ã(³»±¹ÀÎ),´ö¼ö±Ã(¿µ¾î±Ç),´ö¼ö±Ã(ÀÏº»¾î±Ç),´ö¼ö±Ã(Áß±¹¾î±Ç),´ö¼ö±Ã(±âÅ¸¿Ü±¹ÀÎ),Ã¢°æ±Ã(À¯·á),Ã¢°æ±Ã(¹«·á),Ã¢°æ±Ã(³»±¹ÀÎ),Ã¢°æ±Ã(¿µ¾î±Ç),Ã¢°æ±Ã(ÀÏº»¾î±Ç),Ã¢°æ±Ã(Áß±¹¾î±Ç),Ã¢°æ±Ã(±âÅ¸¿Ü±¹ÀÎ),Ã¢´ö±Ã(À¯·á),Ã¢´ö±Ã(¹«·á),Ã¢´ö±Ã(³»±¹ÀÎ),Ã¢´ö±Ã(¿µ¾î±Ç),Ã¢´ö±Ã(ÀÏº»¾î±Ç),Ã¢´ö±Ã(Áß±¹¾î±Ç),Ã¢´ö±Ã(±âÅ¸¿Ü±¹ÀÎ)
2014-06-24,0,0,0,0,0,0,0,1900,1040,1936,176,56,720,52,637,463,912,106,25,57,0,4242,884,2452,978,280,1342,74
2014-06-25,0,19358,12334,0,0,0,7024,0,3027,2677,151,17,20,162,0,2171,2171,0,0,0,0,929,3298,2631,929,191,397,79
2014-06-26,14870,1717,9808,353,179,6232,15,1308,989,1952,85,42,197,21,549,498,950,41,10,46,0,2152,707,1945,392,187,185,150
2014-06-27,12141,1682,8223,819,142,4507,132,1192,819,1602,124,60,181,44,443,573,955,31,12,18,0,1925,657,1476,500,274,209,123
2014-06-28,20380,4051,16688,382,167,6584,610,2285,1880,3842,123,56,130,14,1093,790,1808,43,31,1,0,4050,1247,3825,634,344,391,103
2014-06-29,16529,2264,9255,339,217,8230,752,1898,1077,2444,151,47,186,147,1259,720,1839,82,31,26,1,3915,922,3118,869,319,371,160
2014-06-30,12869,1204,9822,199,136,3915,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-01,0,0,0,0,0,0,0,1640,771,1513,154,54,663,27,527,430,846,85,15,11,0,3422,845,1813,1106,450,682,216
2014-07-02,15055,1348,9753,307,175,5615,553,826,683,1217,93,28,154,17,434,418,796,36,3,12,5,1663,527,1313,489,154,176,58
2014-07-03,11828,1188,7786,311,69,4711,139,821,602,1190,93,48,85,7,358,222,498,35,5,41,1,859,237,552,206,197,120,21
2014-07-04,10515,1515,6164,269,80,5236,281,1046,713,1391,94,35,206,33,388,360,658,36,5,14,35,2028,635,1566,740,201,127,29
2014-07-05,17513,3399,10112,489,224,9515,572,2159,1792,3412,122,71,283,63,1104,691,1649,79,28,7,32,4042,1434,3882,624,441,336,193
2014-07-06,14920,2345,8586,269,109,8074,227,1816,1225,2618,126,55,201,41,1157,618,1511,87,3,172,2,3935,1080,3095,814,359,482,265
2014-07-07,11900,959,4722,198,52,7751,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-08,0,0,0,0,0,0,0,1690,870,1640,100,59,730,31,669,479,918,101,25,104,0,3547,860,1840,750,458,1236,123
2014-07-09,16993,1435,5218,200,102,12645,263,917,532,983,161,42,237,26,287,292,514,18,8,39,0,1416,372,755,491,220,245,77
2014-07-10,20449,2076,6927,275,97,15043,183,1184,872,1736,101,71,131,17,369,301,549,64,7,36,14,1698,620,1330,377,187,262,162
2014-07-11,13192,2411,6124,163,229,8944,143,933,1197,1766,154,23,151,36,520,823,1048,33,12,247,3,2332,1019,1901,578,421,409,42
2014-07-12,17999,3539,10835,262,230,9625,586,2126,1677,3233,294,34,208,34,959,622,1467,78,19,13,4,3650,1275,3099,758,428,323,317
2014-07-13,19179,2906,8529,354,334,12662,206,1785,1339,2628,151,68,243,34,1149,727,1670,60,19,118,9,3646,1110,3166,509,339,485,257
2014-07-14,13273,1796,8157,225,280,6312,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-15,0,0,0,0,0,0,0,1778,1040,1791,224,42,720,41,519,497,881,79,16,40,0,3613,1094,2356,609,388,823,531
2014-07-16,17233,2031,11169,197,365,7331,202,1095,1139,1736,95,41,325,37,446,608,929,45,12,68,0,1760,639,1592,480,142,145,40
2014-07-17,17919,1557,10431,217,145,8476,207,1431,806,1663,100,63,388,23,362,432,725,47,12,10,0,1841,606,1629,517,161,104,36
2014-07-18,13830,2126,8854,307,157,6447,191,886,920,1501,88,32,164,21,567,768,1140,33,11,147,4,2283,805,1952,534,251,295,56
2014-07-19,18640,3469,14426,279,344,6631,429,2089,1895,3553,152,37,218,24,968,793,1641,52,12,56,0,3192,1096,2744,754,380,229,181
2014-07-20,17944,2394,14782,197,243,4860,256,1714,1279,2506,161,64,242,20,900,592,1209,30,21,222,10,3651,1048,2998,699,306,360,336
2014-07-21,17062,1960,16973,108,92,1772,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-22,0,0,0,0,0,0,0,1912,779,1400,185,84,1006,16,544,403,772,53,17,75,30,3849,801,2101,946,526,751,326
2014-07-23,16934,1690,11671,21,40,6743,149,1067,564,1322,79,24,194,12,336,350,617,34,5,6,24,1584,497,1400,286,213,101,81
2014-07-24,15732,1961,7298,128,64,9629,574,1107,832,1599,103,63,160,14,374,247,507,22,9,53,30,1631,517,1219,451,237,175,66
2014-07-25,14541,1774,6664,282,68,9080,221,1293,784,1701,186,27,161,2,412,358,701,29,6,22,12,1904,563,1584,349,202,161,171
2014-07-26,18744,3433,11175,313,294,10184,211,2383,1560,3392,153,40,330,28,965,592,1481,50,12,14,0,3559,1023,3267,696,392,164,63
2014-07-27,20938,3924,18395,309,255,5739,164,2251,1612,3432,122,53,196,60,1099,740,1728,42,20,29,20,3746,1202,3609,817,238,215,69
2014-07-28,19891,4566,17008,311,281,6601,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-29,0,0,0,0,0,0,0,3232,1677,3029,252,113,1484,31,968,921,1689,49,40,37,74,4834,1797,4517,656,394,832,232
2014-07-30,91,25074,18745,37,0,0,6383,0,4237,3836,158,23,22,198,0,3710,3710,0,0,0,0,1111,4556,4150,776,268,439,34
2014-07-31,16711,3629,14092,251,93,5833,71,1904,1848,3379,83,74,195,21,681,678,1310,32,2,13,2,2788,1104,2931,559,166,179,57
2014-08-01,16501,4955,13509,262,129,7355,201,1848,1292,2652,141,34,288,25,776,803,1507,47,8,7,10,3162,1485,3541,535,223,214,134
2014-08-02,20240,5354,20836,454,235,3795,274,2236,1580,3356,181,73,158,48,1286,770,1953,50,10,27,16,3773,1475,3795,693,302,199,259
2014-08-03,21353,3322,17473,305,113,6540,244,1680,964,2024,117,56,379,68,963,611,1519,26,4,19,6,3503,1151,3529,532,231,209,153
2014-08-04,18687,4106,16162,392,148,5909,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-05,0,0,0,0,0,0,0,3402,1612,3680,319,84,882,49,1258,903,2012,90,30,29,0,5738,2068,4878,891,348,1164,525
2014-08-06,21432,3408,17480,179,82,7071,28,1229,1238,2119,100,21,197,30,706,616,1244,51,11,10,6,3113,1241,3101,642,296,192,123
2014-08-07,20912,4597,11629,257,242,13155,226,2361,2011,3750,169,169,206,78,915,737,1558,64,18,12,0,3288,1376,3246,689,337,241,151
2014-08-08,18118,4346,9771,280,180,12194,39,2932,1631,2909,148,54,1431,21,893,890,1656,54,28,45,0,3054,1489,3560,509,230,183,61
2014-08-09,26116,5692,22898,410,181,8056,263,2968,2334,4721,170,74,316,21,1806,1164,2813,129,8,13,7,4029,1800,4619,625,276,220,89
2014-08-10,20910,6514,13816,303,196,12982,127,1725,1579,2865,149,38,226,26,1101,827,1811,51,18,41,7,3818,1475,3899,688,288,283,135
2014-08-11,19892,5389,11418,207,207,13192,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0
2014-08-12,0,0,0,0,0,0,0,3082,1877,3538,173,152,1055,41,1142,996,1881,105,59,60,33,5299,1828,4304,643,633,1224,323
2014-08-13,23094,4970,17252,249,137,10362,64,1198,1217,2085,98,34,175,23,696,680,1262,43,49,19,3,3218,1311,2951,722,378,211,267
2014-08-14,19450,4391,11036,107,105,11941,652,3716,1924,3482,103,57,1953,45,806,723,1457,24,39,5,4,3172,1287,3024,596,453,225,161
2014-08-15,21967,8861,19764,253,276,10279,256,3212,2576,5398,111,61,200,18,2421,1924,4263,34,21,4,23,5418,2592,6334,844,493,198,141
2014-08-16,6683,2670,6761,85,45,2396,66,1375,1033,2130,156,37,61,24,1885,1153,2899,103,34,2,0,4488,1812,4466,981,433,268,152
2014-08-17,23261,4792,17594,345,157,9698,259,1834,1141,2437,214,57,248,19,867,450,1239,39,19,16,4,3526,1068,3265,746,292,141,150
2014-08-18,21303,2768,14297,199,182,9298,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-19,0,0,0,0,0,0,0,2687,1165,2334,162,77,1099,180,631,556,1099,55,21,8,4,4322,1078,2387,995,607,1035,376
2014-08-20,24708,3254,23045,242,207,2826,1642,1344,1155,2106,95,39,235,24,572,704,1240,25,5,6,0,2833,1080,2360,770,387,291,105
2014-08-21,14793,2208,15324,56,65,1524,32,909,754,1392,135,38,95,3,351,201,525,7,8,11,1,1299,492,989,451,245,72,34
2014-08-22,19791,3134,13248,213,155,8871,438,1457,1225,2324,130,51,172,5,648,641,1235,18,8,4,24,3041,1056,2503,721,423,370,80
2014-08-23,21664,4810,19151,332,267,6615,109,2785,2375,4679,192,51,201,37,1610,842,2331,44,9,68,0,3722,1634,3790,898,362,214,92
2014-08-24,20216,4629,17810,285,117,6121,512,2195,1535,3193,96,142,275,24,1364,805,2007,126,14,13,9,3861,1147,3172,820,466,358,192
2014-08-25,17835,2881,12703,177,275,7378,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-26,0,0,0,0,0,0,0,2319,1064,2084,151,129,1014,5,792,609,1164,118,35,82,2,4174,1136,2654,694,698,1058,206
2014-08-27,0,27987,17974,0,0,0,10013,0,3734,3115,212,33,87,287,0,0,0,0,0,0,0,1049,4472,3254,1091,618,472,86
2014-08-28,15966,3687,8192,142,114,10630,575,1436,926,1919,102,71,225,45,564,573,1038,33,35,25,6,2408,830,2270,372,291,195,110
2014-08-29,12793,2504,10577,173,106,4262,179,1207,1152,2044,68,48,187,12,479,501,891,55,18,16,0,2303,692,1968,486,330,180,31
2014-08-30,17099,3813,16466,310,172,3560,404,2560,1645,3615,217,51,255,67,1368,782,2017,66,30,34,3,3680,1375,3517,680,404,236,218
2014-08-31,13633,2690,9039,220,123,6340,601,2022,1320,2867,187,48,233,7,1249,706,1829,78,20,17,11,3455,1186,3634,367,302,237,101
2014-09-01,11038,1813,5593,99,131,6921,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,146,0,0,0,0
2014-09-02,0,0,0,0,0,0,0,1594,944,1651,192,90,555,50,510,1153,1554,37,34,3,35,2815,776,1512,550,617,643,269
2014-09-03,9086,1946,3789,194,276,6567,206,542,408,739,75,12,124,0,118,195,294,8,8,0,3,762,443,625,154,224,161,41
2014-09-04,14430,2233,6869,100,29,9068,597,1276,838,1613,79,82,326,14,536,427,877,31,24,30,1,1548,781,1555,443,206,83,42
2014-09-05,10199,1684,6803,178,32,4714,156,886,1429,2027,75,34,36,143,411,648,974,54,7,20,4,1461,588,1380,394,201,54,20
2014-09-06,15524,2244,9020,418,140,7664,526,2367,1208,2885,195,62,189,244,1000,622,1539,48,15,6,14,3697,1226,3450,669,295,212,297
2014-09-07,15255,3605,13705,448,108,4265,334,2230,1078,2551,275,68,257,157,1347,724,1883,88,25,58,17,4271,1378,4387,657,215,196,194
2014-09-08,0,82833,74972,0,0,0,7861,0,14201,13031,404,27,62,677,0,5940,5940,0,0,0,0,1280,17510,16264,1250,405,753,118
2014-09-09,19283,7989,24621,210,78,2114,249,5791,3911,9238,165,42,209,48,4474,2275,6603,84,12,13,37,7628,3230,9394,871,211,168,214
2014-09-10,15084,4532,14534,305,171,4201,405,2736,1985,4394,122,59,113,33,2185,1399,3511,41,6,12,14,4489,1963,5273,669,182,196,132
2014-09-11,9740,1848,6855,221,138,4183,191,1167,901,1747,73,35,194,19,455,734,1139,31,14,1,4,2125,832,2086,479,178,152,62
2014-09-12,10915,3293,8567,257,159,5148,77,1014,1195,1995,78,29,106,1,468,806,1219,30,6,9,10,2199,606,1907,458,219,112,109
2014-09-13,16711,4770,19075,419,214,1597,176,2880,2485,5025,111,83,128,18,1448,1045,2426,51,9,5,2,4103,1734,4296,701,443,217,180
2014-09-14,16264,3429,15158,108,76,4252,99,2327,1772,3582,207,66,229,15,1560,936,2422,47,13,7,7,4283,1772,4564,796,471,161,63
2014-09-15,14897,3726,7292,100,135,10920,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-16,0,0,0,0,0,0,0,2062,1060,2294,152,106,538,32,2934,1763,4556,57,52,24,8,3805,1915,3836,570,547,592,175
2014-09-17,18019,4820,14889,202,363,6968,417,1557,1207,2300,141,34,204,85,2802,1031,3720,75,12,15,11,2290,1348,2374,520,359,170,215
2014-09-18,14937,4959,12541,339,199,6356,461,1639,1455,2694,106,76,183,35,2798,1100,3791,65,7,31,4,2402,1548,2862,667,301,94,26
2014-09-19,13813,3531,9290,317,125,7575,37,1565,1440,2622,103,62,190,28,2947,1328,4170,63,11,26,5,3335,1300,3460,592,186,158,239
2014-09-20,18387,5043,17601,383,174,4964,308,4838,4397,7603,162,48,1377,45,3972,1485,5357,44,28,19,9,5211,2569,6001,878,442,167,292
2014-09-21,17532,4542,16889,333,170,4532,150,2352,2196,4255,163,65,47,18,3818,968,4699,56,13,13,5,5230,1688,5148,855,417,204,294
2014-09-22,14204,3767,12410,275,135,5150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-23,0,0,0,0,0,0,0,2106,1589,2849,178,92,550,26,3026,903,3738,61,39,65,26,5187,3443,6286,1236,454,443,211
2014-09-24,0,23544,17517,0,0,0,6027,0,3047,2528,145,29,31,314,2077,2991,5068,0,0,0,0,960,5831,5449,760,268,300,14
2014-09-25,15189,7695,20719,283,190,1660,32,1938,1649,3167,144,44,232,0,2978,807,3674,53,29,17,12,3350,1755,3804,519,421,247,114
2014-09-26,13654,5766,14125,336,222,4470,267,1565,1260,2304,173,102,224,22,2936,1144,3938,105,23,10,4,3651,1942,4168,764,288,187,186
2014-09-27,17670,5477,19959,567,406,1736,479,3702,3603,6884,201,92,83,45,4163,1420,5375,84,34,42,48,5881,2558,6377,1142,514,131,275
2014-09-28,18377,4035,14700,372,289,6929,122,3139,2373,4951,242,72,226,21,3816,908,4532,137,16,34,5,5774,1597,5480,932,346,232,381
2014-09-29,10661,3246,6151,284,218,7240,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-30,0,0,0,0,0,0,0,2139,1625,2665,325,107,658,9,1006,1808,2605,104,47,54,4,4790,5083,7176,1174,489,614,420
2014-10-01,17931,6917,12306,492,316,11429,305,1781,1249,2571,219,68,138,34,805,775,1411,66,25,69,9,3106,1417,2764,1094,340,268,57
2014-10-02,16519,5912,9750,353,183,11799,346,929,1678,2197,136,58,175,41,434,786,1145,36,3,19,17,2618,1553,2426,801,165,468,311
2014-10-03,31282,9748,26853,470,217,13333,157,4988,3574,7900,329,86,210,37,3014,1739,4549,108,31,39,26,6765,2869,7604,1074,280,461,215
2014-10-04,29769,8338,24871,410,184,12424,218,4610,3308,7225,246,58,361,28,2732,1485,4023,136,27,28,3,6736,2788,6973,1296,424,546,285
2014-10-05,20234,4394,15683,710,196,7809,230,3346,2166,4682,293,76,456,5,2249,1168,3209,143,17,40,8,5576,2149,5751,1178,347,344,105
2014-10-06,11220,7488,12203,314,246,5818,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-07,0,0,0,0,0,0,0,2541,4393,5627,321,124,795,67,973,1940,2746,79,2,70,16,4628,6564,8387,1422,468,613,302
2014-10-08,11813,7578,11730,570,269,6480,342,1865,2023,3496,146,45,163,38,909,2097,2880,100,11,15,0,3283,3442,4994,778,383,272,298
2014-10-09,22285,9042,23099,386,267,7254,321,5153,3521,7993,209,130,220,122,3269,2198,5406,43,6,12,0,6447,3310,7997,748,434,321,257
2014-10-10,16049,9011,15811,275,187,8514,273,2219,2151,4016,149,56,141,8,1244,1807,2976,45,20,10,0,4715,3404,6313,938,280,259,329
2014-10-11,19012,7444,18842,424,301,6602,287,4451,3715,7662,171,82,188,63,2388,1555,3892,33,5,13,0,5686,2430,6226,1019,494,222,155
2014-10-12,15529,4766,15633,296,258,3972,136,3660,2583,5799,187,86,125,46,2265,1214,3393,53,9,23,1,5635,2043,5225,1047,652,401,353
2014-10-13,11084,6255,11780,439,315,4605,200,0,2616,2315,147,25,49,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-14,0,0,0,0,0,0,0,2650,3121,4751,224,88,671,37,1210,2181,3183,103,44,59,2,5155,4166,6360,858,523,1054,526
2014-10-15,13946,8490,15817,221,120,5917,361,2054,1750,3358,128,44,262,12,765,1253,1933,49,21,10,5,3593,2507,4459,407,485,217,532
2014-10-16,13913,7858,16358,597,172,4401,243,1659,1943,3113,101,58,275,55,713,1608,2210,42,9,8,52,3090,1853,3784,588,185,115,271
2014-10-17,14262,11188,16670,354,105,7979,342,2445,2493,4616,129,39,142,12,1058,2513,3474,70,16,11,0,4681,4139,7116,780,299,339,286
2014-10-18,22010,7621,22755,278,300,6117,181,5118,3818,8184,197,65,407,83,2806,1669,4199,167,61,16,32,6765,2882,7454,990,492,316,395
2014-10-19,21180,5160,19371,361,297,5929,382,3993,2880,6112,252,95,349,65,2901,1435,4062,134,44,66,30,6164,2097,6505,996,409,190,161
2014-10-20,10672,5139,11194,283,255,3738,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-21,0,0,0,0,0,0,0,1823,1228,1980,216,71,777,7,2416,1525,3847,62,11,21,0,4003,3940,5481,1065,429,381,587
2014-10-22,16748,10332,21526,333,192,4943,86,2343,3709,5468,87,38,446,13,3208,2122,5176,50,30,54,20,4937,4900,7479,1635,296,269,158
2014-10-23,15509,9531,18348,375,152,5649,516,2739,2443,4456,129,64,477,56,3311,1841,5019,62,17,35,19,5336,3918,6910,1420,591,213,120
2014-10-24,14892,8425,13979,304,188,8488,358,2759,2865,5111,119,68,305,21,3578,2949,6464,39,17,7,0,5951,5404,9020,1578,379,336,42
2014-10-25,24455,7969,23801,603,211,7380,429,6747,4881,10827,177,117,455,52,6148,2288,8289,52,22,38,35,9590,3947,10767,1424,458,360,528
2014-10-26,21711,5032,20962,208,273,5003,297,4884,3578,7747,211,84,381,39,5844,1706,7427,54,15,15,39,9031,4217,10252,1778,364,309,545
2014-10-27,15262,5278,14092,226,598,5452,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-28,0,0,0,0,0,0,0,3744,2584,4994,261,83,973,17,4107,2218,6015,75,108,82,45,7919,3604,8692,1292,534,595,410
2014-10-29,100,28507,21387,0,0,0,7220,0,7415,6604,202,74,118,417,2049,6972,9019,0,0,0,2,2389,11383,10165,2030,466,1006,105
2014-10-30,14342,8737,20401,161,182,2193,142,3050,2832,5198,68,84,424,108,3840,2695,6288,20,19,139,69,5911,3309,7674,995,185,169,197
2014-10-31,12473,6160,13578,222,122,4478,233,2984,2559,4876,141,40,455,31,3346,1414,4640,65,19,27,9,5574,1862,5607,908,325,254,342
2014-11-01,19517,4506,21076,408,242,2040,257,7015,5364,11464,243,57,542,73,6264,1998,8111,64,43,8,36,8913,3667,10263,1047,395,448,427
2014-11-02,20905,4115,14835,215,305,9403,262,5527,3251,7725,178,40,808,27,6795,1826,8321,128,39,60,73,9326,5349,12063,962,624,536,490
2014-11-03,10957,3075,8154,114,103,5553,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-04,0,0,0,0,0,0,0,3694,1637,4361,171,86,676,37,2309,1807,3821,70,19,94,112,5838,2707,5667,1351,441,527,559
2014-11-05,14887,5964,11993,165,138,8371,184,3806,2231,5004,305,9,590,129,1952,1418,3128,39,12,45,146,4615,2040,5175,705,365,335,75
2014-11-06,12316,4972,9679,151,103,7225,130,2649,1663,3784,103,80,324,21,2218,1162,3045,258,16,48,13,4801,1642,4933,1009,149,231,121
2014-11-07,14253,5747,11787,175,48,7855,135,2744,2628,4955,93,58,257,9,2019,1774,3648,31,8,55,51,5095,2399,5790,867,276,286,275
2014-11-08,20207,6353,17155,386,76,8693,250,6310,4826,10458,216,107,281,74,4368,2297,6340,126,43,37,119,7235,4724,9391,979,491,486,612
2014-11-09,19701,4449,18626,375,338,4620,191,5887,3727,8891,161,80,436,46,4902,1923,6581,83,27,55,79,7762,5617,11128,1156,467,317,311
2014-11-10,12167,3026,10727,223,154,3977,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-11,0,0,0,0,0,0,0,3508,1776,3908,176,208,869,123,1965,1813,3614,92,25,37,10,5939,3054,6130,1208,788,580,287
2014-11-12,13702,3348,7383,153,120,9292,102,1553,965,2151,48,51,262,6,823,626,1345,30,17,46,11,4028,1382,3742,695,306,291,376
2014-11-13,10398,3356,6102,495,236,6673,248,1287,691,1533,74,30,327,14,615,483,1055,9,8,20,6,3294,1507,3437,651,255,225,233
2014-11-14,11916,3376,9388,295,93,5406,110,1639,1534,2760,42,33,338,0,805,759,1506,21,16,21,0,3249,1645,3578,483,188,301,344
2014-11-15,17318,5261,16587,549,346,4847,250,3939,3574,7039,110,53,260,51,2384,1323,3540,87,11,24,45,5974,3611,7405,1000,544,261,375
2014-11-16,15894,3781,14386,234,251,4633,171,3149,2502,5163,81,27,370,10,2436,1102,3400,39,23,28,48,5462,2368,6259,812,391,229,139
2014-11-17,9679,2395,5720,164,161,5879,150,0,230,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-18,0,0,0,0,0,0,0,2220,1176,2421,120,84,711,60,759,1023,1658,79,17,18,10,3951,1846,3271,567,565,513,881
2014-11-19,14694,3689,8072,79,19,10084,129,1495,1261,2337,94,45,217,63,695,716,1365,28,5,13,0,2822,1214,2880,497,248,179,232
2014-11-20,11260,2880,6588,157,72,7321,2,1693,1498,2714,81,55,317,24,805,715,1445,44,16,15,0,2892,1880,3502,515,275,189,291
2014-11-21,11769,2411,6488,255,177,7052,208,2601,2663,4062,71,18,1084,29,721,631,1267,55,13,17,0,3459,1385,3680,349,218,180,417
2014-11-22,12979,2795,11003,164,84,4355,168,3534,3027,5705,136,79,407,234,1369,904,2186,54,18,15,0,3793,1323,3838,297,457,104,420
2014-11-23,16327,2934,14884,334,444,3431,168,3429,2216,5026,123,34,261,201,1982,893,2695,112,12,55,1,4815,1930,5133,657,467,196,292
2014-11-24,10076,2940,9736,238,213,2725,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-25,0,0,0,0,0,0,0,3813,2411,3801,168,43,2163,49,760,1236,1884,31,23,52,6,4647,3058,4307,822,486,1273,817
2014-11-26,0,17264,9239,0,0,0,8025,0,6761,6291,98,29,51,292,0,0,0,0,0,0,0,859,5507,4776,962,294,319,15
2014-11-27,10615,4351,12282,222,104,2260,98,1705,1462,2674,51,41,353,48,691,738,1335,20,8,47,19,2490,1050,2209,629,163,240,299
2014-11-28,5705,1773,5592,201,121,1524,40,632,987,1386,39,23,168,3,118,1505,1593,16,7,1,6,1242,1217,1643,281,124,336,75
2014-11-29,16696,3418,15948,359,210,3466,131,3608,2576,5493,95,61,482,53,1507,672,2108,22,9,30,10,4118,1564,4227,668,279,171,337
2014-11-30,9409,1630,5506,224,138,4903,268,1676,900,2141,82,27,267,59,651,308,886,27,0,24,22,2285,546,1658,669,204,272,28
2014-12-01,7497,4617,7166,175,91,4642,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-02,0,0,0,0,0,0,0,1107,642,1015,66,139,525,4,282,193,349,37,8,52,29,1995,1816,2122,440,316,219,714
2014-12-03,10311,1532,8483,264,149,2913,34,653,733,1157,28,67,123,11,249,191,404,12,8,7,9,1188,1015,1455,240,87,110,311
2014-12-04,8719,2621,8242,152,88,2700,158,630,511,931,13,28,169,0,230,157,325,15,9,24,14,1155,661,938,236,239,157,246
2014-12-05,7974,1752,6817,109,131,2584,85,424,538,834,26,13,89,0,176,157,287,11,9,26,0,1131,1079,1522,330,159,168,31
2014-12-06,10767,1725,6235,119,302,5677,159,1456,978,1810,104,62,447,11,467,416,816,39,8,20,0,2172,579,1646,488,257,106,254
2014-12-07,10175,1578,7607,268,288,3421,169,1905,826,1652,50,37,960,32,383,193,518,28,4,24,2,2152,750,1846,395,230,276,155
2014-12-08,8063,2543,6329,342,340,3298,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-09,0,0,0,0,0,0,0,1317,730,1269,88,63,560,67,323,663,879,71,12,24,0,2227,743,1216,524,243,289,698
2014-12-10,10169,2204,8007,255,122,3798,191,876,1128,1606,54,38,300,6,228,825,1017,17,4,15,0,1211,624,906,376,130,157,266
2014-12-11,8409,2649,5097,145,109,5367,340,668,726,1182,39,20,148,5,207,427,567,8,13,32,14,1048,305,774,208,41,149,181
2014-12-12,8516,2347,5378,91,44,5157,193,960,620,1130,62,24,364,0,239,668,850,19,10,28,0,2075,654,1743,265,240,194,287
2014-12-13,11508,1762,8001,351,175,4191,552,1938,1186,2077,88,26,919,14,497,239,690,5,13,19,9,2348,567,1885,415,276,215,124
2014-12-14,10285,1122,6226,231,177,4526,247,1282,803,1719,37,41,269,19,403,207,530,9,14,41,16,2154,620,1854,396,179,130,215
2014-12-15,7886,1683,3590,70,56,5141,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-16,0,0,0,0,0,0,0,1245,763,1181,80,60,593,94,276,209,428,32,6,14,5,2064,1068,1885,813,222,209,3
2014-12-17,10430,1469,4672,88,19,7035,85,548,536,760,25,15,281,3,129,86,196,12,3,0,4,1024,274,741,281,47,102,127
2014-12-18,7835,2059,4710,118,46,4992,28,802,1302,1667,34,15,366,22,130,111,181,21,7,32,0,1042,431,875,448,121,29,0
2014-12-19,8187,1839,4517,98,57,5178,176,931,525,1014,93,6,331,12,269,467,654,22,7,12,41,1345,431,1202,311,105,156,2
2014-12-20,10868,1982,6842,199,36,5325,448,1537,1313,2360,65,30,324,71,438,292,654,54,10,4,8,2107,565,1474,572,195,210,221
2014-12-21,11541,1495,6503,354,183,5773,223,1361,922,1747,80,32,381,43,294,217,485,11,8,0,7,1779,388,1194,440,170,144,219
2014-12-22,8915,2746,7266,264,149,3868,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-23,0,0,0,0,0,0,0,1873,1048,1647,103,39,1104,28,317,972,1207,31,13,27,11,2511,1204,1746,623,253,549,544
