ÀÏÀÚ,°æº¹±Ã(À¯·á),°æº¹±Ã(¹«·á),°æº¹±Ã(³»±¹ÀÎ),°æº¹±Ã(¿µ¾î±Ç),°æº¹±Ã(ÀÏº»¾î±Ç),°æº¹±Ã(Áß±¹¾î±Ç),°æº¹±Ã(±âÅ¸¿Ü±¹ÀÎ),´ö¼ö±Ã(À¯·á),´ö¼ö±Ã(¹«·á),´ö¼ö±Ã(³»±¹ÀÎ),´ö¼ö±Ã(¿µ¾î±Ç),´ö¼ö±Ã(ÀÏº»¾î±Ç),´ö¼ö±Ã(Áß±¹¾î±Ç),´ö¼ö±Ã(±âÅ¸¿Ü±¹ÀÎ),Ã¢°æ±Ã(À¯·á),Ã¢°æ±Ã(¹«·á),Ã¢°æ±Ã(³»±¹ÀÎ),Ã¢°æ±Ã(¿µ¾î±Ç),Ã¢°æ±Ã(ÀÏº»¾î±Ç),Ã¢°æ±Ã(Áß±¹¾î±Ç),Ã¢°æ±Ã(±âÅ¸¿Ü±¹ÀÎ),Ã¢´ö±Ã(À¯·á),Ã¢´ö±Ã(¹«·á),Ã¢´ö±Ã(³»±¹ÀÎ),Ã¢´ö±Ã(¿µ¾î±Ç),Ã¢´ö±Ã(ÀÏº»¾î±Ç),Ã¢´ö±Ã(Áß±¹¾î±Ç),Ã¢´ö±Ã(±âÅ¸¿Ü±¹ÀÎ)
2013-06-27,9729,1730,5801,480,276,4844,58,1548,631,1889,112,43,135,0,530,415,884,33,1,25,2,2001,392,1165,556,334,313,25
2013-06-28,9012,1350,4842,922,228,4355,15,1217,646,1558,102,64,135,4,543,365,885,13,0,2,8,2063,628,1343,731,451,90,76
2013-06-29,12817,1261,7247,331,242,6245,13,2150,921,2633,220,68,145,5,965,512,1418,42,14,0,3,3461,903,2998,764,427,150,25
2013-06-30,11191,1382,6831,401,137,5149,55,1391,535,1616,89,76,145,0,667,313,971,3,6,0,0,3021,632,2235,794,411,175,38
2013-07-01,9824,750,6501,197,286,3487,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-02,0,0,0,0,0,0,0,1231,276,677,115,43,658,14,357,110,407,15,39,4,2,2026,226,734,463,564,489,2
2013-07-03,11629,692,6307,441,144,5404,25,1144,499,1342,133,52,104,12,478,287,717,39,9,0,0,1701,385,923,753,249,143,18
2013-07-04,9458,846,6052,136,261,3837,18,1198,414,1236,79,42,202,53,367,211,500,38,36,4,0,1527,329,1072,229,422,118,15
2013-07-05,8916,1250,5905,297,174,3750,40,1148,486,1242,143,57,174,18,363,514,826,16,29,6,0,1849,599,1357,487,408,181,15
2013-07-06,14126,1654,11127,361,322,3935,35,2315,1198,2993,222,116,172,10,1004,629,1461,81,54,19,18,3299,743,2442,705,652,222,21
2013-07-07,11711,931,8508,226,81,3749,78,1251,680,1613,105,62,124,27,602,284,822,43,10,9,2,2426,468,1773,498,468,128,27
2013-07-08,9012,449,5508,160,265,3528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-09,0,0,0,0,0,0,0,1930,735,1604,110,214,713,24,611,489,1035,34,18,11,2,3124,1136,2618,666,659,312,5
2013-07-10,11761,1624,6050,143,46,7113,33,850,365,1044,69,30,52,20,385,495,832,25,13,10,0,1674,415,883,451,431,230,94
2013-07-11,10750,954,5671,363,336,5319,15,765,503,1034,62,50,122,0,263,251,444,34,36,0,0,1293,271,637,288,403,222,14
2013-07-12,9296,1811,6766,320,108,3845,68,664,410,844,54,36,130,10,225,540,712,16,33,4,0,1407,740,1489,337,223,93,5
2013-07-13,13588,1429,9751,521,458,4144,143,1645,967,2329,103,76,96,8,679,280,915,20,20,4,0,2546,720,2139,548,389,171,19
2013-07-14,13158,1034,4787,241,386,8747,31,1156,572,1445,76,57,131,19,460,218,535,53,74,16,0,2259,395,1451,472,554,173,4
2013-07-15,12117,1448,4254,400,389,8496,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-16,0,0,0,0,0,0,0,3726,806,1688,145,97,2591,11,557,490,972,47,17,11,0,3649,793,1823,697,677,1234,11
2013-07-17,12848,1584,4600,419,238,9010,165,993,789,1600,51,26,57,48,358,283,612,8,11,10,0,1595,485,1028,498,364,186,4
2013-07-18,11756,1415,3950,293,167,8704,57,966,449,1182,71,31,131,0,260,158,384,31,3,0,0,928,211,548,219,274,95,3
2013-07-19,13283,1463,5561,211,157,8811,6,1195,636,1520,112,79,115,5,439,685,1065,29,12,18,0,2175,507,1586,626,343,113,14
2013-07-20,16179,2171,9058,206,262,8810,14,2158,1793,3604,98,31,161,57,1003,497,1459,14,19,8,0,3373,1041,3135,671,433,159,16
2013-07-21,15280,1639,10554,234,151,5959,21,2120,1390,3078,172,27,223,10,856,483,1294,16,14,15,0,2928,790,2493,593,407,211,14
2013-07-22,10878,983,9162,171,203,2315,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-23,0,0,0,0,0,0,0,1900,423,827,74,77,1318,27,232,210,414,21,4,3,0,1874,408,909,265,539,552,17
2013-07-24,14585,1590,9126,119,79,6846,5,1125,675,1481,120,41,123,35,458,461,870,34,15,0,0,2176,575,1367,583,514,270,17
2013-07-25,12911,1891,9309,160,216,5117,0,1451,1324,2544,106,45,56,24,475,570,980,36,29,0,0,2164,709,1966,366,367,143,31
2013-07-26,10998,1412,7826,140,232,4158,54,1285,855,1741,116,36,223,24,562,452,955,22,16,19,2,2311,738,1915,502,450,158,24
2013-07-27,15925,2864,16579,281,92,1820,17,2464,1561,3615,104,50,230,26,1064,670,1682,31,18,0,3,3453,1193,3528,462,345,254,57
2013-07-28,13849,1746,7331,248,225,7654,137,1521,774,1905,105,36,228,21,971,462,1378,26,27,2,0,2963,796,2754,298,519,177,11
2013-07-29,16508,2304,10634,109,157,7897,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-30,0,0,0,0,0,0,0,2770,1628,3763,135,104,360,36,1207,942,2045,69,34,1,0,4676,1785,4832,503,555,549,22
2013-07-31,16064,3094,12197,325,317,6266,53,1987,1319,2990,141,34,102,39,976,783,1679,39,11,30,0,3024,1240,3255,397,375,212,25
2013-08-01,15321,3429,10465,456,321,7497,11,2681,2011,4297,133,66,190,6,1170,1022,2065,73,43,11,0,3558,1516,3904,442,420,273,35
2013-08-02,16785,3400,15646,61,157,4319,2,1977,1422,3171,73,34,119,2,1199,911,2056,47,6,0,1,3546,1450,3862,417,555,133,29
2013-08-03,19057,3176,16396,291,190,5344,12,2408,1477,3484,124,63,214,0,1393,876,2102,43,38,86,0,3938,1279,3913,656,345,256,47
2013-08-04,12607,2474,11199,203,228,3427,24,1765,1063,2551,93,62,122,0,858,692,1492,21,35,2,0,3204,978,3037,421,500,198,26
2013-08-05,12424,2083,10449,37,50,3968,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-06,0,0,0,0,0,0,0,2202,1017,2236,103,98,713,69,615,533,1117,13,18,0,0,3403,983,2312,483,725,839,27
2013-08-07,18193,2214,12208,301,385,7416,97,1318,1158,2159,66,62,168,21,630,448,1014,32,2,30,0,2860,925,2464,542,543,213,23
2013-08-08,15065,2327,11654,189,373,5166,10,1553,1267,2371,116,72,256,5,486,464,832,74,39,5,0,2494,898,1966,483,724,198,21
2013-08-09,14423,2175,9955,111,222,6281,29,1342,1080,2076,64,39,232,11,571,509,987,11,9,73,0,2421,775,1871,383,660,237,45
2013-08-10,15891,2609,9496,201,263,8492,48,1740,1380,2725,137,48,201,9,784,617,1320,33,17,31,0,2769,923,2387,509,469,308,19
2013-08-11,16971,2234,7690,499,471,10499,46,1882,1255,2598,124,34,359,22,853,630,1433,36,13,1,0,3410,1034,2677,710,801,221,35
2013-08-12,18043,2633,7377,329,466,12432,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-13,0,0,0,0,0,0,0,2431,1265,2330,133,128,1071,34,618,712,1179,75,65,11,0,4465,1171,3530,687,1011,390,18
2013-08-14,15842,2181,5785,229,480,11504,25,1281,1202,2117,100,69,179,18,470,572,897,54,59,32,0,2376,971,1896,452,750,210,39
2013-08-15,18226,3652,11011,245,316,10266,40,2251,2110,3991,116,58,195,1,994,863,1737,36,55,29,0,3793,1519,3793,655,674,172,18
2013-08-16,16665,2270,7679,204,268,10771,13,1133,984,1849,72,24,136,36,719,687,1216,59,77,54,0,2844,1139,2765,344,704,148,22
2013-08-17,18152,2887,9350,260,290,11119,20,1877,1747,3259,96,65,188,16,1183,761,1834,42,21,40,7,3313,1218,3319,539,488,166,19
2013-08-18,14844,1908,10563,288,185,5708,8,1744,1066,2302,180,67,252,9,826,505,1169,66,60,33,3,3261,987,2807,557,649,226,9
2013-08-19,11753,1744,5130,206,346,7813,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-20,0,0,0,0,0,0,0,2043,912,1947,101,137,739,31,814,443,1019,99,99,40,0,3862,799,2117,552,1040,938,14
2013-08-21,17815,1904,11546,235,356,7555,27,820,672,1246,71,72,84,19,364,311,616,29,27,3,0,2034,677,1517,378,596,213,7
2013-08-22,13924,1725,7634,149,210,7567,89,1109,721,1419,99,79,224,9,374,320,564,52,69,7,2,2069,594,1327,374,772,185,5
2013-08-23,11858,1305,4641,269,275,7947,31,840,614,1180,106,56,84,28,383,317,583,67,37,11,2,1827,456,1250,516,397,114,6
2013-08-24,15639,2413,8476,388,342,8817,29,1947,1753,3367,158,54,112,9,1212,619,1718,66,45,2,0,3547,1098,2747,762,863,231,42
2013-08-25,13927,1850,8784,350,432,6115,96,1810,1135,2471,172,156,146,0,969,576,1460,33,42,10,0,4078,988,3085,876,756,333,16
2013-08-26,12039,1443,8643,144,234,4457,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-27,0,0,0,0,0,0,0,2402,956,2074,105,170,995,14,513,400,736,32,99,46,0,3864,877,2225,617,1373,515,11
2013-08-28,12574,2711,11327,175,345,3155,283,1037,774,1575,81,45,108,2,460,390,761,39,50,0,0,2193,687,1511,485,678,187,19
2013-08-29,7444,1607,5597,111,230,3071,42,573,560,940,39,50,103,1,229,151,300,24,47,7,2,1120,615,849,236,511,127,12
2013-08-30,11200,1341,6431,318,366,5356,70,1257,803,1603,241,36,129,51,498,461,883,29,42,5,0,2424,782,2065,415,630,92,4
2013-08-31,12634,2346,10532,599,466,3358,25,2491,1745,3895,157,75,70,39,1250,884,2020,42,64,8,0,3480,1119,3375,588,475,134,27
2013-09-01,10198,2077,8408,388,286,3165,28,2252,1525,3388,110,82,172,25,1270,808,1995,35,23,25,0,3606,1163,3546,564,507,126,26
2013-09-02,9660,1821,7113,168,245,3890,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-03,0,0,0,0,0,0,0,3324,1550,2843,177,251,1571,32,672,1118,1626,77,63,24,0,3990,1612,2756,716,1076,1048,6
2013-09-04,12593,3048,10959,127,167,4242,146,1307,760,1667,120,98,140,42,620,493,1023,69,14,7,0,2082,683,1597,450,512,197,9
2013-09-05,9534,3792,7144,258,237,5682,5,1278,1026,1958,79,72,195,0,522,816,1246,44,44,4,0,1996,963,1976,419,461,89,14
2013-09-06,9116,2651,6303,212,914,4334,4,1099,1207,2039,96,36,111,24,535,567,1018,32,46,0,6,2340,722,1993,428,508,123,10
2013-09-07,14956,3430,13920,315,385,3748,18,3638,2986,6308,139,56,93,28,2110,1090,3098,61,40,1,0,4668,1561,4317,814,822,257,19
2013-09-08,12883,2308,9551,212,303,5125,0,2818,1826,4221,153,74,190,6,1385,912,2178,80,26,13,0,4437,1360,4157,675,774,176,15
2013-09-09,10490,2202,7869,280,554,3983,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-10,0,0,0,0,0,0,0,1650,1456,2242,54,182,610,18,617,1053,1574,48,16,32,0,4466,1431,2458,658,1442,1328,11
2013-09-11,9041,4326,7366,210,397,5131,263,551,402,753,50,9,134,7,302,435,675,31,28,0,3,1521,534,983,476,477,114,5
2013-09-12,11450,5615,11183,297,495,4669,421,1498,939,2172,83,70,110,2,518,841,1219,64,70,6,0,2366,1044,2410,503,431,59,7
2013-09-13,8851,1637,5636,177,413,4258,4,629,632,933,88,29,91,120,184,241,385,14,21,5,0,1233,560,981,190,488,131,3
2013-09-14,13369,2625,7181,349,449,8005,10,2176,2012,3797,181,78,104,28,1018,804,1774,15,32,1,0,2839,1003,2435,612,573,214,8
2013-09-15,12420,1975,10958,216,361,2846,14,2735,2080,4498,128,103,82,4,1432,772,2074,72,54,4,0,4411,1244,3842,656,962,180,15
2013-09-16,8404,2494,7599,302,476,2520,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-17,0,0,0,0,0,0,0,1926,1090,2279,131,100,493,13,564,568,1072,24,25,11,0,2862,791,1838,657,917,222,19
2013-09-18,15467,2337,12754,441,351,4239,19,2378,1322,3382,155,61,97,5,1354,721,2018,19,2,36,0,3834,1313,3740,815,448,124,20
2013-09-19,0,52221,52221,0,0,0,0,0,14797,12816,445,198,517,821,0,9451,9451,0,0,0,0,1359,18130,17271,1091,463,658,6
2013-09-20,22665,4303,21151,540,310,4958,9,6776,3883,10266,109,54,203,27,4689,2128,6749,57,9,2,0,7739,3674,9724,774,547,327,41
2013-09-21,18897,2268,15476,188,149,5348,4,5520,3227,8293,91,49,291,23,3452,1714,5073,63,25,4,1,6165,2635,7474,574,512,228,12
2013-09-22,13428,2450,10174,123,146,5429,6,3065,1990,4730,88,41,185,11,1930,1085,2898,53,52,10,2,4800,1727,5031,620,611,251,14
2013-09-23,9047,2516,5236,247,459,5614,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-24,0,0,0,0,0,0,0,1722,797,1336,140,52,987,4,307,375,575,42,62,3,0,2792,1792,2556,427,770,826,5
2013-09-25,14760,9965,18172,360,526,5613,54,1623,1879,3056,173,96,139,38,752,1254,1910,21,71,4,0,2534,1020,2069,540,749,131,65
2013-09-26,15693,8983,16931,234,403,6612,496,1917,1728,3324,87,108,126,0,718,1389,2050,26,29,0,2,2620,2160,3493,370,706,197,14
2013-09-27,16181,7569,14247,300,224,8552,427,1848,1964,3507,117,92,72,24,771,832,1503,34,63,3,0,3669,1247,3629,486,575,206,20
2013-09-28,19060,4441,13060,212,216,9985,28,2753,2432,4809,116,104,146,10,1277,1034,2218,27,60,6,0,4335,1692,4643,399,628,346,11
2013-09-29,11729,1757,8992,162,232,4072,28,2054,1380,3041,210,41,137,5,1069,572,1512,47,47,35,0,3597,934,2945,541,815,197,33
2013-09-30,10547,5600,10561,469,612,4467,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-01,0,0,0,0,0,0,0,2171,2892,4532,108,82,308,33,2661,1573,4071,52,35,73,3,4576,2102,3635,1067,1382,585,9
2013-10-02,12174,5491,11814,362,464,5006,19,1362,1512,2548,110,47,139,30,2461,981,3303,69,32,38,0,2947,871,2489,491,442,383,13
2013-10-03,21859,6460,21477,449,351,6037,5,4970,4135,8758,124,54,162,7,5274,2129,7221,85,41,51,5,6633,3198,8150,877,512,257,35
2013-10-04,13830,9402,19298,238,310,3374,12,2260,2897,4926,88,36,95,12,3139,1062,4077,42,29,53,0,3940,1654,4411,587,416,168,12
2013-10-05,15972,6053,18197,222,247,3348,11,3924,2847,6312,89,114,256,0,4180,1556,5582,34,58,58,4,4998,2422,5763,641,755,226,35
2013-10-06,14112,6134,14887,268,203,4878,10,2923,2172,4682,174,56,140,43,3925,1331,5072,117,57,7,3,5059,1824,5152,763,602,346,20
2013-10-07,8029,2731,7465,476,205,2572,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-08,0,0,0,0,0,0,0,1099,917,1478,98,115,278,47,2075,1508,3445,53,71,12,2,2685,1956,2812,703,835,287,4
2013-10-09,14849,7074,19000,169,700,2054,0,4477,2920,6944,122,60,210,61,4828,1657,6296,126,44,16,3,6183,2280,6676,813,776,160,38
2013-10-10,6826,4732,9101,190,96,1977,194,1484,1558,2792,84,66,100,0,2508,1305,3672,64,30,43,4,2781,1302,2976,531,372,187,17
2013-10-11,8494,6238,11472,448,271,2446,95,1578,1997,3102,75,15,374,9,2439,2104,4415,45,42,40,1,3202,2749,4875,541,301,233,1
2013-10-12,13987,5736,16696,444,312,2269,2,3764,3199,6536,158,92,141,36,4144,1566,5498,92,50,70,0,5298,2162,5415,946,847,211,41
2013-10-13,12526,8533,18116,435,391,2109,8,3293,2419,5368,112,46,180,6,4844,1343,5850,171,112,54,0,5972,2023,5944,778,953,291,29
2013-10-14,8137,3626,9797,386,246,1324,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0
2013-10-15,0,0,0,0,0,0,0,1298,1160,1786,56,102,489,25,397,1170,1400,47,109,11,0,3223,3428,5142,489,593,414,13
2013-10-16,9816,10432,16531,539,458,1976,744,1379,1588,2582,121,44,220,0,945,1551,2403,20,38,35,0,3723,1469,3029,865,859,347,92
2013-10-17,8719,9635,15373,309,381,2161,130,1800,1315,2638,118,60,270,29,975,1147,1932,98,35,57,0,3353,1657,3481,794,537,165,33
2013-10-18,9469,8996,15745,67,224,2421,8,1759,3031,4371,116,70,233,0,1263,2826,3889,130,44,26,0,4042,2403,4546,870,699,305,25
2013-10-19,16504,8250,20003,514,294,3609,334,4092,3671,7102,225,114,268,54,2589,1561,4066,33,49,0,2,6293,2606,6714,807,962,269,147
2013-10-20,15229,4372,16175,420,423,2502,81,3981,2859,6283,191,164,166,36,2932,1397,4160,87,64,18,0,5378,2029,5670,663,620,425,29
2013-10-21,10843,3438,9441,380,662,3457,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-22,0,0,0,0,0,0,0,2612,2263,4103,144,160,427,41,1308,1779,2840,92,56,95,4,6514,3364,7302,1031,1127,300,118
2013-10-23,13665,6691,13106,370,390,6244,246,1924,1628,3094,173,43,215,27,1241,957,1982,127,76,13,0,4519,2104,4954,525,791,282,71
2013-10-24,11824,6421,12425,413,903,4255,249,2014,1261,2866,80,61,222,46,1291,1250,2423,53,36,4,25,4614,1794,4869,793,523,206,17
2013-10-25,10234,8485,13977,519,468,3545,210,1700,2284,3696,70,31,180,7,1133,2573,3503,101,57,45,0,5068,2713,5403,971,947,399,61
2013-10-26,17766,4669,17283,597,456,3975,124,4284,3275,7071,170,88,218,12,3100,1952,4921,70,51,10,0,8196,3154,9251,901,799,328,71
2013-10-27,16855,3209,15223,353,296,3807,385,4894,2739,7000,240,70,295,28,3453,1509,4772,95,62,31,2,7801,2524,8275,1023,639,287,101
2013-10-28,10320,2429,8733,238,437,3153,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-29,0,0,0,0,0,0,0,3264,1841,3995,133,185,720,72,1241,906,2060,23,27,37,0,6368,2600,5831,1155,1574,348,60
2013-10-30,9261,5965,11714,188,276,2402,646,3177,1919,4665,131,54,186,60,1344,952,2196,15,31,54,0,6103,2107,6119,777,759,438,117
2013-10-31,10075,4237,10046,188,909,3124,45,3460,1829,4704,99,91,341,54,1509,1505,2859,62,12,81,0,5851,2096,5645,696,1062,464,80
2013-11-01,10317,3909,10206,235,336,3324,125,4178,2666,6201,151,136,309,47,1460,1399,2762,58,19,20,0,5823,1985,5670,941,700,472,25
2013-11-02,8700,2554,8316,274,239,2030,395,5161,3723,8478,67,110,171,58,1539,796,2294,28,4,7,2,6190,2643,7370,520,619,288,36
2013-11-03,14629,2968,14036,414,741,2116,290,8109,4419,11826,150,65,416,71,4273,1617,5710,68,36,76,0,9442,3143,9754,1108,1056,579,88
2013-11-04,9937,2170,6969,448,749,3495,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,101,0,0,0,0
2013-11-05,0,0,0,0,0,0,0,6428,2702,7761,204,311,799,55,2541,1770,3930,282,67,32,0,6549,2250,5548,712,1477,896,166
2013-11-06,7713,2250,7891,270,324,1449,29,4485,2111,6144,155,77,181,39,1206,656,1740,62,44,16,0,4147,1092,3783,413,618,300,125
2013-11-07,8895,2834,7969,274,374,3070,42,4650,2670,6941,92,106,151,30,2108,1548,3527,54,45,30,0,4397,2191,5092,551,590,307,48
2013-11-08,9580,3127,8631,383,470,2968,255,4992,3667,7982,101,142,335,99,2294,1509,3650,82,28,33,10,5136,2127,5455,800,626,309,73
2013-11-09,14111,3852,13478,136,290,3775,284,6929,5225,11542,155,76,300,81,3589,1668,5015,182,43,17,0,6563,2868,7136,814,939,385,157
2013-11-10,13800,2411,11605,212,495,3787,112,6653,3753,9881,147,89,168,121,4078,1645,5473,136,57,57,0,6620,2272,6938,694,885,271,104
2013-11-11,7816,2053,6253,257,383,2915,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-12,0,0,0,0,0,0,0,4278,2133,5333,206,312,495,65,1300,758,1847,114,22,62,13,4366,1585,4014,697,881,325,34
2013-11-13,8431,2175,5446,164,421,4255,320,5980,1774,7401,53,42,127,131,1207,1083,2243,5,32,8,2,3839,1221,3375,482,677,459,67
2013-11-14,7052,2639,6032,114,242,2988,315,2760,1539,3796,35,13,243,212,852,889,1678,21,33,7,2,2860,1381,3358,178,434,231,40
2013-11-15,7713,4058,8558,177,265,2660,111,3003,2253,4940,121,10,94,91,1036,948,1892,41,39,12,0,3596,1147,3234,591,679,191,48
2013-11-16,13467,3774,12094,224,408,4023,492,6474,4979,11136,33,25,31,228,2776,1664,4239,112,68,14,7,5666,2318,6142,620,698,482,42
2013-11-17,9370,1860,9094,152,331,1597,56,4458,3015,6987,48,13,198,227,1404,759,2058,38,34,12,21,4068,1358,3981,492,594,325,34
2013-11-18,7311,3378,6261,164,446,3642,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-19,0,0,0,0,0,0,0,2688,1725,3871,25,84,272,161,554,751,1222,34,37,8,4,3191,1501,3173,371,587,556,5
2013-11-20,7844,3106,5743,303,679,4078,147,2159,1361,3172,33,38,124,153,494,506,883,88,24,4,1,1955,1039,2206,306,310,167,5
2013-11-21,7870,4775,7186,263,313,4595,288,2073,1413,3268,34,57,89,38,438,1292,1656,14,28,32,0,2108,1400,2520,443,406,102,37
2013-11-22,7275,5457,9971,136,251,2374,0,2418,3607,5546,100,21,289,69,546,949,1444,14,17,11,9,2300,1013,2321,337,456,172,27
2013-11-23,11585,3076,9294,248,507,4269,343,5094,4122,8884,103,35,159,35,1516,747,2146,48,35,14,20,4042,1598,4464,433,529,102,112
2013-11-24,9825,1893,8331,108,93,2993,193,3516,2181,5242,50,82,278,45,991,548,1458,28,33,12,8,3095,1094,3384,391,322,81,11
2013-11-25,5225,2821,4868,127,158,2669,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-26,0,0,0,0,0,0,0,2501,1451,3065,122,94,569,102,449,810,1110,24,52,68,5,3303,884,2715,170,474,727,101
2013-11-27,7569,1334,5742,130,147,2703,181,1646,1219,2539,30,48,235,13,182,206,379,8,1,0,0,1278,285,763,264,419,89,28
2013-11-28,7416,1330,4330,124,355,3520,417,1735,3262,4748,60,68,110,11,251,250,461,29,8,0,3,1338,334,751,223,420,214,64
2013-11-29,6983,1473,4340,141,254,3348,373,1908,1437,3070,57,43,158,17,304,432,637,44,46,9,0,1936,699,1661,375,470,79,50
2013-11-30,9908,2162,9196,171,174,2480,49,4418,2691,6612,81,45,303,68,964,624,1524,27,31,0,6,3269,1046,2995,507,484,287,42
2013-12-01,10027,1523,8173,563,258,2333,223,3760,2123,5307,74,72,354,76,998,609,1483,34,39,47,4,2856,811,2581,395,347,249,95
2013-12-02,6417,1153,4417,161,309,2482,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,0,0,0
2013-12-03,0,0,0,0,0,0,0,2179,1406,3023,86,55,344,77,459,386,701,63,35,44,2,2326,936,1744,399,888,186,45
2013-12-04,7059,1010,3649,267,311,3563,279,1943,1603,3173,52,89,212,20,298,337,608,21,0,6,0,1108,417,1023,128,180,161,33
2013-12-05,6206,1645,4436,434,122,2702,157,1772,1240,2495,60,55,382,20,227,306,504,18,7,1,3,1083,801,1436,138,181,97,32
2013-12-06,6078,2109,6076,315,196,1565,35,1803,1370,2793,48,18,304,10,330,561,832,57,2,0,0,1528,295,889,332,387,195,20
2013-12-07,10083,1747,8239,537,177,2699,178,3888,2516,6008,83,60,204,49,914,667,1533,29,19,0,0,2844,1082,2663,576,433,161,93
2013-12-08,8972,1042,6025,368,464,3038,119,3022,1639,4125,98,78,301,59,653,363,943,25,31,17,0,2469,700,2110,336,404,238,81
2013-12-09,4710,2089,3402,363,451,2516,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-10,0,0,0,0,0,0,0,2480,2411,3867,91,81,812,40,323,602,839,43,28,11,4,2504,422,1148,367,714,531,166
2013-12-11,7785,1481,4772,759,312,3329,94,1744,2393,3712,76,42,307,0,207,485,656,25,9,2,0,980,567,764,377,187,171,48
2013-12-12,6038,1880,4396,216,630,2364,312,1391,1855,2972,25,32,191,26,227,438,648,7,0,2,8,945,871,1172,188,298,136,22
2013-12-13,6660,1084,3964,112,147,3321,200,1572,1259,2446,33,19,331,2,190,144,312,4,0,16,2,1268,290,755,355,273,144,31
2013-12-14,10184,1228,6390,608,537,3724,153,3255,2094,4869,87,44,288,61,460,283,645,40,23,35,0,2003,499,1379,499,349,259,16
2013-12-15,8204,904,5925,198,548,2326,111,2630,1899,4095,110,64,233,27,541,277,759,56,1,2,0,2009,495,1594,284,364,220,42
2013-12-16,6752,910,3334,275,358,3342,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-17,0,0,0,0,0,0,0,2982,1587,3756,138,98,548,29,259,226,433,19,19,8,6,1989,445,1385,388,451,210,0
2013-12-18,8072,1915,6524,165,158,2745,395,1834,1432,2871,82,19,268,26,248,364,572,12,16,12,0,949,369,934,225,107,52,0
2013-12-19,5682,2616,4040,146,189,3758,165,1656,2226,3493,48,20,304,17,146,661,769,19,13,6,0,939,387,784,384,78,76,4
2013-12-20,6145,1923,5490,243,157,2006,172,1727,1445,2732,31,13,358,38,203,215,357,30,25,4,2,1078,323,951,123,196,112,19
2013-12-21,8994,1269,6156,407,317,3005,378,3316,2287,4904,69,25,578,27,325,342,625,16,17,9,0,2039,573,1742,300,201,305,64
2013-12-22,8808,1217,5841,277,316,3229,362,2413,1686,3591,95,16,353,44,560,275,741,20,21,41,12,2139,544,1734,402,271,190,86
2013-12-23,7822,2172,5843,384,397,3220,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-24,0,0,0,0,0,0,0,2555,3471,5093,121,42,747,23,412,1277,1557,61,55,16,0,2227,661,1267,668,455,421,77
2013-12-25,12311,1976,7453,248,187,5898,501,4087,3337,6960,80,28,316,40,741,587,1210,36,9,71,2,2210,926,2296,377,189,254,20
2013-12-26,7191,2450,5194,480,442,3322,203,1826,1008,2371,37,43,377,6,291,544,723,85,23,4,0,1238,695,1239,350,236,88,20
2013-12-27,6494,1409,4303,267,327,2896,110,1718,1598,3023,71,7,208,7,284,306,485,75,23,7,0,1625,442,1219,221,438,165,24
