ÀÏÀÚ,°æº¹±Ã(À¯·á),°æº¹±Ã(¹«·á),°æº¹±Ã(³»±¹ÀÎ),°æº¹±Ã(¿µ¾î±Ç),°æº¹±Ã(ÀÏº»¾î±Ç),°æº¹±Ã(Áß±¹¾î±Ç),°æº¹±Ã(±âÅ¸¿Ü±¹ÀÎ),´ö¼ö±Ã(À¯·á),´ö¼ö±Ã(¹«·á),´ö¼ö±Ã(³»±¹ÀÎ),´ö¼ö±Ã(¿µ¾î±Ç),´ö¼ö±Ã(ÀÏº»¾î±Ç),´ö¼ö±Ã(Áß±¹¾î±Ç),´ö¼ö±Ã(±âÅ¸¿Ü±¹ÀÎ),Ã¢°æ±Ã(À¯·á),Ã¢°æ±Ã(¹«·á),Ã¢°æ±Ã(³»±¹ÀÎ),Ã¢°æ±Ã(¿µ¾î±Ç),Ã¢°æ±Ã(ÀÏº»¾î±Ç),Ã¢°æ±Ã(Áß±¹¾î±Ç),Ã¢°æ±Ã(±âÅ¸¿Ü±¹ÀÎ),Ã¢´ö±Ã(À¯·á),Ã¢´ö±Ã(¹«·á),Ã¢´ö±Ã(³»±¹ÀÎ),Ã¢´ö±Ã(¿µ¾î±Ç),Ã¢´ö±Ã(ÀÏº»¾î±Ç),Ã¢´ö±Ã(Áß±¹¾î±Ç),Ã¢´ö±Ã(±âÅ¸¿Ü±¹ÀÎ)
2011-06-28,0,0,0,0,0,0,0,2649,917,2440,192,305,608,21,890,425,1280,17,16,2,0,4547,872,2918,475,1835,171,20
2011-06-29,3530,1404,2670,159,403,1696,6,408,393,724,27,22,28,0,144,71,213,1,1,0,0,1206,238,761,65,576,38,4
2011-06-30,6469,1432,4067,306,780,2741,7,1158,730,1648,47,39,149,5,371,216,523,26,28,10,0,1822,266,722,215,1029,113,9
2011-07-01,6925,1308,4132,408,683,2982,28,1685,772,2167,135,77,78,0,518,381,871,23,2,3,0,2919,584,2414,156,839,58,36
2011-07-02,10737,1682,7338,684,817,3578,2,3093,1161,3756,114,135,247,2,1544,425,1913,43,13,0,0,3787,701,3281,258,848,99,2
2011-07-03,3470,510,1561,307,531,1536,45,955,560,1377,42,43,42,11,379,104,416,16,40,11,0,1732,332,956,92,986,17,13
2011-07-04,7467,1545,4181,706,1631,2481,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-05,0,0,0,0,0,0,0,2379,1068,2509,266,310,362,0,806,430,1079,33,118,6,0,4023,822,2617,370,1726,118,14
2011-07-06,7508,1526,5425,536,943,2107,23,1368,910,1973,88,93,124,0,559,403,916,13,30,3,0,2212,609,1740,107,932,24,18
2011-07-07,6251,1465,3293,330,701,3391,1,864,462,1144,49,42,91,0,343,149,415,21,53,2,1,1418,304,772,118,768,62,2
2011-07-08,8126,1584,3754,312,1321,4267,56,1651,667,2028,123,95,72,0,1292,472,1737,17,8,2,0,2841,491,2173,169,919,57,14
2011-07-09,9536,2505,6448,867,1167,3513,46,2931,2547,4936,216,100,226,0,1119,900,1920,29,54,16,0,3701,728,3161,306,879,48,35
2011-07-10,10544,1634,6958,613,1856,2711,40,2488,1178,3229,191,147,99,0,1366,475,1687,74,73,5,2,4758,781,3129,332,1977,75,26
2011-07-11,5988,945,1859,369,1765,2920,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-12,0,0,0,0,0,0,0,1289,442,1215,152,190,174,0,729,167,834,17,44,1,0,2473,389,1164,111,1519,62,6
2011-07-13,8153,2033,4565,358,906,4354,3,1076,627,1396,76,74,157,0,713,279,917,21,44,10,0,2169,347,1263,261,918,45,29
2011-07-14,6313,1212,3145,386,593,3390,11,1328,608,1601,48,66,221,0,481,200,628,16,37,0,0,1968,405,1229,172,938,33,1
2011-07-15,7104,1418,3567,385,677,3870,23,1225,498,1465,79,67,107,5,386,231,593,18,2,4,0,2176,339,1334,240,848,93,0
2011-07-16,8634,1472,4453,513,831,4287,22,1985,886,2553,118,64,136,0,715,0,653,22,40,0,0,2433,412,1696,174,914,60,1
2011-07-17,12719,2433,8062,639,1352,5058,41,3124,1147,3641,197,229,204,0,1678,0,1469,79,125,5,0,4633,874,3743,151,1563,42,8
2011-07-18,8115,1339,4358,472,1045,3535,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-19,0,0,0,0,0,0,0,4588,1525,4574,177,176,1186,0,680,351,860,44,117,10,0,3298,617,2696,191,768,210,50
2011-07-20,8070,1487,3722,370,992,4471,2,1566,954,2180,123,63,154,0,524,286,716,38,52,2,2,1861,525,1605,182,518,40,41
2011-07-21,7334,1306,3514,439,691,3993,3,1517,841,2209,63,33,50,3,575,362,857,37,41,2,0,2083,556,1682,227,611,100,19
2011-07-22,8098,1407,4812,537,586,3543,27,1706,745,2134,122,100,95,0,690,368,1020,7,31,0,0,2569,476,2118,219,648,25,35
2011-07-23,14024,2639,9433,614,1221,5376,19,3811,1597,5101,123,82,102,0,1505,497,1798,33,167,4,0,4381,685,3801,194,981,61,29
2011-07-24,11079,2218,7510,728,1182,3852,25,2439,1012,3105,121,94,128,3,1480,505,1782,39,162,2,0,3976,581,3097,195,1200,61,4
2011-07-25,10068,1906,5044,636,1448,4845,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-26,0,0,0,0,0,0,0,2978,1221,3416,158,240,385,0,1156,327,1386,79,18,0,0,4233,737,3404,138,1350,70,8
2011-07-27,4179,899,1666,166,534,2712,0,491,412,778,19,33,73,0,6,0,6,0,0,0,0,769,122,439,31,421,0,0
2011-07-28,6128,1400,2586,272,881,3784,5,844,759,1355,53,75,120,0,300,96,293,28,70,3,2,1129,169,434,81,773,10,0
2011-07-29,7882,2599,5559,579,1302,2921,120,2189,739,2593,132,90,113,0,704,375,1014,32,26,7,0,2139,475,1629,111,851,23,0
2011-07-30,14968,4577,12325,1119,1213,4856,32,4537,1656,5741,182,124,146,0,1978,509,2398,22,62,5,0,4394,997,4163,170,1004,11,43
2011-07-31,8920,1685,4770,446,1291,4050,48,1689,754,2196,68,62,110,7,681,134,740,22,47,6,0,3038,356,2285,126,947,15,21
2011-08-01,15002,2916,11452,513,1529,4408,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-02,0,0,0,0,0,0,0,4975,1628,5735,184,201,483,0,2567,528,3007,19,59,8,2,6683,1117,6267,280,1082,132,39
2011-08-03,12642,2816,8659,614,1478,4695,12,2746,1258,3733,88,77,106,0,1121,593,1569,40,100,2,3,3775,902,3273,218,1026,86,74
2011-08-04,9117,2205,6078,374,1060,3799,11,2152,1345,3202,141,76,78,0,938,269,1070,26,107,3,1,2988,589,2745,173,612,14,33
2011-08-05,10115,2542,7582,416,1418,3217,24,3055,1081,3628,85,143,279,1,1159,409,1519,6,40,3,0,4029,622,3102,178,1303,55,13
2011-08-06,14234,3359,10969,677,1191,4744,12,3635,1172,4364,181,134,128,0,1751,343,2035,40,7,12,0,4710,770,4503,170,725,70,12
2011-08-07,11412,2626,8149,896,1403,3582,8,3219,941,3677,173,102,208,0,1463,327,1661,39,86,4,0,4266,834,3949,179,900,60,12
2011-08-08,8179,1736,4371,308,1432,3800,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-09,0,0,0,0,0,0,0,3375,1243,3717,201,334,366,0,1428,367,1567,49,173,4,2,5273,661,3866,194,1821,44,9
2011-08-10,11547,2348,7412,617,1120,4746,0,2539,1109,3176,135,102,235,0,999,439,1336,50,50,2,0,3573,741,2832,323,1101,26,32
2011-08-11,10702,2283,7042,593,886,4453,11,2534,1399,3639,74,136,68,16,1159,381,1455,30,55,0,0,3347,600,2806,185,888,44,24
2011-08-12,10054,1910,5740,293,928,4938,65,2200,606,2375,131,84,216,0,868,278,1051,14,54,5,22,2661,549,2028,125,939,65,53
2011-08-13,13702,2917,10004,474,870,5205,66,3459,1378,4361,135,109,231,1,1408,353,1607,31,105,18,0,4383,513,3113,201,1477,88,17
2011-08-14,18178,3657,14523,522,1388,5347,55,4432,1439,5263,246,202,140,20,2252,362,2367,88,137,22,0,6463,1036,5675,199,1535,82,8
2011-08-15,19830,5139,17366,247,1703,5615,38,4232,2193,6182,88,78,77,0,2627,457,3028,23,18,15,0,5100,967,4960,100,972,24,11
2011-08-16,0,0,0,0,0,0,0,3135,942,3056,136,349,534,2,1173,302,1388,34,47,6,0,4754,591,2904,192,2218,25,6
2011-08-17,10101,2423,6217,299,1280,4719,9,1872,786,2410,39,151,58,0,627,260,849,16,20,2,0,2946,530,2151,146,1128,23,28
2011-08-18,12510,2846,8515,341,967,5528,5,2759,1399,3767,112,161,97,21,1340,244,1521,22,37,3,1,4164,755,3595,204,1003,107,10
2011-08-19,10769,2346,6606,391,927,5191,0,2451,943,3034,151,115,94,0,1210,463,1561,46,66,0,0,3464,589,2790,119,1059,75,10
2011-08-20,17995,3715,14379,475,1125,5718,13,5188,1674,6204,258,170,207,23,2999,533,3478,33,19,2,0,5653,890,5724,162,583,65,9
2011-08-21,15039,3524,12843,548,1156,4007,9,4257,1653,5233,239,163,275,0,2252,632,2793,70,16,3,2,5637,996,4792,172,1606,41,22
2011-08-22,11479,2560,7171,319,1799,4679,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-23,0,0,0,0,0,0,0,3547,1312,3607,219,337,696,0,1280,382,1296,93,214,0,59,5571,914,5475,149,837,9,15
2011-08-24,11975,2508,6030,378,1624,6439,12,2083,1001,2691,118,189,86,0,1167,382,1355,32,161,0,1,3260,558,2624,124,1000,66,4
2011-08-25,9851,2165,5739,475,1225,4530,47,2224,1069,2886,87,104,216,0,844,412,1143,29,82,2,0,3162,573,2055,192,1424,62,2
2011-08-26,8932,2000,5117,294,1251,4270,0,2060,762,2472,166,70,114,0,817,451,1205,39,20,4,0,3170,719,2521,194,1156,4,14
2011-08-27,11414,5356,7840,823,2319,5756,32,3967,2847,6218,242,138,216,0,1747,498,2047,30,165,2,1,4859,878,4120,420,1069,90,38
2011-08-28,11215,2343,7982,479,929,4161,7,2709,1220,3355,237,153,184,0,1413,380,1567,58,158,10,0,4665,587,3412,205,1546,77,12
2011-08-29,9742,2241,4574,408,2507,4473,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-30,0,0,0,0,0,0,0,2124,1017,2008,233,389,511,0,1001,454,1345,29,79,2,0,4143,630,2468,199,1980,101,25
2011-08-31,7515,2532,4575,885,1318,3152,117,1283,923,1693,149,137,212,15,496,310,780,8,17,1,0,2294,270,1322,176,1053,8,5
2011-09-01,7032,1710,3796,524,1299,3108,15,1396,1142,2192,161,92,88,5,451,353,748,10,41,5,0,2623,47,1414,249,879,106,22
2011-09-02,6983,2447,3608,532,1779,3495,16,1259,833,1782,88,67,148,7,596,345,903,31,7,0,0,2340,267,1420,150,1035,0,2
2011-09-03,11831,2833,8572,1143,1487,3443,19,4123,1489,5209,171,137,95,0,2307,488,2778,6,0,11,0,4483,1031,3792,236,1282,122,82
2011-09-04,12627,2968,8843,775,1900,3982,95,3391,1737,4535,212,146,235,0,1751,482,2202,11,15,5,0,4907,699,3920,239,1387,38,22
2011-09-05,7978,1771,3959,807,1929,3053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-06,0,0,0,0,0,0,0,3627,1455,4229,198,298,357,0,834,532,1335,15,14,2,0,5183,400,2656,271,2555,62,39
2011-09-07,8457,3352,6907,372,1525,2998,7,1418,1117,2151,86,85,213,0,555,399,914,20,16,4,0,2485,516,1442,80,1401,68,10
2011-09-08,5810,2066,4193,590,1198,1840,55,1242,1004,1943,81,113,89,20,548,551,1067,9,21,2,0,2487,515,1513,144,1116,101,128
2011-09-09,4774,1190,2483,514,1260,1702,5,1062,456,1232,56,131,99,0,274,180,437,12,5,0,0,2341,172,900,173,1414,18,8
2011-09-10,9936,3847,8279,914,1407,3170,13,2333,2387,4193,183,195,143,6,1230,387,1537,30,41,9,0,4721,755,4113,255,995,102,11
2011-09-11,11095,2402,8418,629,1425,3003,22,2060,1366,2925,210,149,140,2,1194,375,1502,37,7,20,3,4525,846,3626,395,1209,104,37
2011-09-12,0,83102,83102,0,0,0,0,0,12599,11247,432,238,228,454,0,7582,7582,0,0,0,0,1219,13588,14678,82,35,8,4
2011-09-13,16480,4379,18067,438,747,1578,29,5870,3999,9212,201,260,196,0,4848,1702,6445,40,14,46,5,8290,1553,7150,387,2246,37,23
2011-09-14,6842,1789,5627,297,766,1934,7,1659,1319,2743,90,90,55,0,1193,590,1668,50,63,0,2,2815,596,2416,100,866,15,14
2011-09-15,5738,2293,4056,291,1061,2597,26,1158,1292,2148,59,117,122,4,536,584,984,34,98,3,1,2480,505,1595,105,1254,30,1
2011-09-16,5944,2292,3774,495,1691,2250,26,1756,1102,2531,132,82,109,4,663,543,1030,21,43,6,106,3090,602,2440,120,1067,25,40
2011-09-17,14947,3506,10586,576,1283,5981,27,4958,2839,7352,192,110,142,1,1893,505,2263,79,45,1,10,4773,874,4406,210,993,34,4
2011-09-18,15127,2890,11565,604,1699,4117,32,3740,3388,6542,264,190,132,0,2557,581,2842,87,170,33,6,5679,932,4745,414,1433,14,5
2011-09-19,10322,2474,5473,431,1753,5059,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-20,0,0,0,0,0,0,0,2090,1728,3207,136,295,180,0,1454,540,1849,36,106,2,1,6026,1223,4949,318,1903,67,12
2011-09-21,12749,3814,8896,499,1677,5448,43,1869,1701,3120,119,119,206,6,903,747,1619,13,16,2,0,3237,718,1939,210,1758,45,3
2011-09-22,12770,3086,10166,481,1479,3729,1,1858,1880,3297,101,169,171,0,1252,795,1896,31,114,6,0,3097,971,2081,300,1676,4,7
2011-09-23,13298,4764,9592,443,2086,5638,303,2752,2558,4808,194,166,142,0,1286,825,2051,15,45,0,0,3853,920,2814,226,1603,57,73
2011-09-24,16062,5599,13297,539,2201,5548,76,4861,5398,9772,191,181,115,0,2115,899,2967,28,15,4,0,6969,1068,6171,154,1666,44,2
2011-09-25,15332,3676,10988,609,1455,4389,1567,4589,4982,9130,172,159,109,1,2559,892,3368,38,42,3,0,5843,944,4981,305,1449,51,1
2011-09-26,11290,2442,6190,597,2447,4399,99,688,705,1298,38,44,13,0,393,218,597,10,4,0,0,886,298,862,81,214,17,10
2011-09-27,2084,782,1754,147,351,613,1,1851,1302,2495,185,327,146,0,1069,599,1643,20,5,0,0,5704,995,3872,161,2436,75,155
2011-09-28,11041,4478,7402,473,2161,4038,1445,1631,1329,2443,113,133,271,0,779,829,1592,11,5,0,0,3778,511,1729,257,2184,42,77
2011-09-29,8950,1141,6775,650,1077,1574,15,836,702,1271,48,50,169,0,521,176,687,2,8,0,0,2747,296,1664,62,1146,4,167
2011-09-30,11687,3404,9310,508,1262,3266,745,1672,785,1884,198,127,248,0,949,667,1588,21,7,0,0,4228,816,3162,287,1459,87,49
2011-10-01,15226,3830,11337,715,1791,5190,23,3309,1869,4536,231,163,248,0,2275,2907,5054,67,61,0,0,6000,1490,6148,241,1023,55,23
2011-10-02,0,32591,32591,0,0,0,0,0,9514,8300,338,231,269,376,0,5553,5553,0,0,0,0,1309,13286,14470,12,107,1,5
2011-10-03,21478,5401,18591,369,2299,5589,31,3576,1509,4523,228,139,194,1,3589,1401,4882,66,26,16,0,5238,2099,6943,69,300,16,9
2011-10-04,0,0,0,0,0,0,0,2322,1420,2392,207,611,522,10,1321,831,2005,41,100,6,0,5471,1586,4861,417,1629,105,45
2011-10-05,12118,10184,15040,564,1357,5310,31,1374,817,1598,160,131,302,0,1026,1216,2149,43,44,6,0,3850,1271,3737,60,1274,49,1
2011-10-06,10284,9051,14252,602,1126,3317,38,1593,1305,2349,93,271,182,3,1365,1038,2304,16,70,8,5,3409,1924,4042,192,1075,13,11
2011-10-07,11547,8843,15802,436,1651,2449,52,6681,2696,8931,191,110,145,0,1763,1708,3342,39,85,5,0,4068,1630,4170,300,1170,54,4
2011-10-08,20419,5964,20542,649,1537,3572,83,7774,2746,10001,157,160,187,15,3933,1812,5569,59,99,10,8,5887,2893,7141,261,1327,26,25
2011-10-09,20718,5043,20936,583,1643,2595,4,7301,1998,8667,152,176,304,0,3907,1269,5132,23,18,3,0,6168,1483,5689,251,1678,13,20
2011-10-10,7986,3597,7899,292,1336,2043,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-11,0,0,0,0,0,0,0,2734,2101,3859,173,386,417,0,1064,1717,2598,58,118,5,2,5484,3416,5528,375,2792,198,7
2011-10-12,8590,7913,10633,569,1205,3854,242,1388,2237,3070,123,222,210,0,1007,3670,4518,43,101,7,8,3635,1758,3327,318,1569,102,77
2011-10-13,7454,10421,12954,415,1547,2777,182,1507,2340,3438,94,155,160,0,898,1302,2087,47,50,4,12,3691,2055,4470,312,921,32,11
2011-10-14,7013,6683,9190,339,1406,2705,56,909,650,1084,153,113,201,8,424,2118,2481,50,10,1,0,4070,2220,4321,182,1659,83,45
2011-10-15,8488,2698,6740,357,1140,2919,30,1166,1872,2644,111,129,154,0,653,1062,1682,25,6,2,0,3518,1871,3240,271,1728,45,105
2011-10-16,12988,2772,10210,422,1445,3639,44,3012,1580,3854,212,241,282,3,2292,1128,3037,148,161,12,62,6388,1324,4203,649,2682,119,59
2011-10-17,10482,3741,7911,435,2208,3666,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-18,0,0,0,0,0,0,0,2250,997,2266,284,314,374,9,1025,981,1795,89,110,12,0,6376,3124,7351,210,1857,66,16
2011-10-19,11585,8451,11847,500,1621,6038,30,1540,1076,2133,111,132,240,0,1096,1274,2344,17,9,0,0,4697,1236,4004,264,1618,44,3
2011-10-20,9254,8983,12289,471,1479,3779,219,1812,819,2144,78,175,233,1,1056,1674,2668,36,26,0,0,5140,1693,4220,375,2142,39,57
2011-10-21,10119,7127,10731,612,1436,4380,87,2325,3399,5138,173,176,232,5,1273,3945,5030,69,95,24,0,5406,2462,5864,233,1726,32,13
2011-10-22,17516,5638,16438,394,1335,4903,84,4554,2965,6678,201,178,438,24,2927,1878,4747,27,22,9,0,8771,2829,9452,211,1820,27,90
2011-10-23,16564,3551,13157,537,1005,5376,40,3924,2304,5557,117,142,412,0,3592,1285,4735,36,96,6,4,9552,2978,10643,395,1355,104,33
2011-10-24,9833,1665,4605,239,1525,5098,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-25,0,0,0,0,0,0,0,3367,1420,2866,232,493,1151,45,1496,1066,2487,27,46,2,0,8560,2632,7425,1132,2341,80,214
2011-10-26,11857,5736,9317,289,1538,6384,65,1948,1162,2423,116,222,349,0,1127,816,1937,0,5,1,0,5998,1210,4988,265,1851,96,8
2011-10-27,10198,9630,13300,701,2145,3254,428,2233,1368,2961,145,139,356,0,1584,1416,2952,17,19,12,0,6123,1611,5692,194,1804,31,13
2011-10-28,11841,5122,9611,571,1932,4844,5,2442,1662,3600,138,240,126,0,1671,1020,2554,41,91,4,1,7099,1864,7229,333,1340,22,39
2011-10-29,15436,4219,10872,366,1890,6487,40,3831,2297,5574,164,158,227,5,2299,1139,3395,30,7,6,0,7857,2098,7300,385,2121,81,68
2011-10-30,20209,7837,21522,364,1203,4953,4,6310,2565,8312,114,120,328,1,5859,2121,7842,44,86,3,5,11759,2917,12861,415,1206,105,89
2011-10-31,11079,1769,5673,250,1953,4964,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-01,0,0,0,0,0,0,0,4059,1953,5043,169,333,467,0,2616,1592,4085,61,56,6,0,7140,2094,6410,295,2432,76,21
2011-11-02,9367,3960,7343,228,2253,3439,64,3223,1532,4071,87,195,402,0,2330,1193,3325,70,94,23,11,5533,1123,4415,198,1993,42,8
2011-11-03,8987,4809,8988,188,1371,3242,7,3568,1473,4248,140,168,485,0,2279,1312,3472,44,61,12,2,5414,1392,5612,245,811,56,82
2011-11-04,8395,3153,6273,324,2194,2511,246,3646,1216,4271,137,250,204,0,1707,1573,3132,18,128,2,0,6246,1099,5929,263,1094,37,22
2011-11-05,14372,2894,11128,364,1648,4087,39,6420,3770,9525,194,168,291,12,3260,1401,4494,91,59,6,11,7292,2054,7111,359,1780,31,65
2011-11-06,10312,1901,7149,292,1497,3226,49,4289,1612,5331,179,107,284,0,2285,789,2982,16,76,0,0,6660,1392,5192,404,2351,102,3
2011-11-07,9948,1408,5911,202,1630,3590,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-08,0,0,0,0,0,0,0,4033,1844,4999,68,220,590,0,1709,1396,2847,51,182,22,3,7114,1978,5724,425,2595,135,213
2011-11-09,8954,3051,7018,286,1144,3484,73,2515,1163,3142,117,135,279,5,1188,1220,2292,16,100,0,0,5148,1243,4448,244,1601,93,5
2011-11-10,8556,3606,6970,265,1085,3820,22,2408,1211,3049,59,172,339,0,1145,1189,2261,16,57,0,0,5423,1379,3616,367,2641,156,22
2011-11-11,8644,2655,5909,241,1662,3462,25,2441,1076,3127,52,146,192,0,1010,1136,2021,36,64,25,0,5074,1344,3626,315,2329,99,49
2011-11-12,15199,4886,14082,319,1586,4047,51,5649,3266,8294,131,192,298,0,3313,2130,5264,37,127,15,0,8717,3639,8964,474,2781,71,66
2011-11-13,14345,3044,12139,504,1674,3066,6,4768,2189,6462,94,181,220,0,3713,1477,4951,47,141,51,0,8552,2265,7180,536,2827,192,82
2011-11-14,8568,2640,6220,270,2522,2192,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-15,0,0,0,0,0,0,0,2435,939,2231,77,487,579,0,905,1149,1964,29,61,0,0,5145,1190,3026,342,2613,227,127
2011-11-16,8613,2956,6199,132,1351,3766,121,1737,710,1914,102,115,298,18,812,931,1672,10,60,1,0,3765,794,2416,292,1774,60,17
2011-11-17,7152,2079,4452,287,822,3287,383,1427,729,1918,51,111,71,5,688,604,1227,17,48,0,0,3499,599,1944,313,1698,109,34
2011-11-18,6657,1895,4366,347,1106,2671,62,1309,716,1625,118,112,170,0,506,430,874,27,35,0,0,2860,406,1458,240,1351,205,12
2011-11-19,11521,3093,9464,379,1508,3185,78,3040,2091,4509,211,167,244,0,1506,747,2138,39,66,10,0,4693,1181,3538,452,1693,88,103
2011-11-20,10022,1691,6740,297,1012,3659,5,2075,1112,2580,139,152,316,0,1134,530,1607,31,22,4,0,4522,826,2688,449,2072,103,36
2011-11-21,8000,2312,5516,353,1429,3010,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-22,0,0,0,0,0,0,0,1554,1074,1707,102,225,592,2,653,414,796,38,216,7,10,4339,1303,3078,381,1914,249,20
2011-11-23,7497,2061,4591,234,1621,3087,25,804,696,1127,61,85,227,0,289,809,1032,31,35,0,0,2306,1732,2324,179,1461,74,0
2011-11-24,6901,4683,7331,401,1106,2679,67,823,799,1251,36,96,232,7,420,388,650,43,113,1,1,2638,483,1086,312,1591,52,80
2011-11-25,7038,4477,7879,366,840,2430,0,1111,572,1177,80,116,310,0,461,573,894,21,102,4,13,3057,686,1388,463,1696,181,15
2011-11-26,10520,2450,7552,323,1240,3801,54,2606,1993,3906,142,120,431,0,961,741,1579,17,93,11,2,4095,920,2795,358,1550,170,142
2011-11-27,10044,1382,6137,488,1225,3537,39,2435,1345,3283,143,162,192,0,1088,394,1345,34,82,19,2,4244,651,2084,425,2119,231,36
2011-11-28,7602,3800,5945,407,1803,3247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-29,0,0,0,0,0,0,0,1732,1084,1766,43,373,634,0,445,925,1170,16,181,3,0,3147,550,1405,221,1977,80,14
2011-11-30,4605,1613,2715,140,794,2546,23,602,593,866,15,64,250,0,164,67,154,8,66,2,1,1518,372,696,85,1002,27,80
2011-12-01,6897,1481,3905,247,1165,3027,34,1129,848,1600,38,122,217,0,525,341,717,15,115,19,0,2579,457,1192,302,1501,38,3
2011-12-02,6455,860,2944,164,832,3233,142,1000,686,1364,64,84,174,0,325,291,485,13,95,3,20,2168,284,856,176,1295,111,14
2011-12-03,8325,1102,5154,265,845,3142,21,2177,1469,3153,84,112,294,3,820,378,1044,31,98,25,0,3315,605,2181,370,1250,66,53
2011-12-04,9626,1270,5663,402,1163,3630,38,2037,1356,2836,140,123,294,0,893,294,1038,43,81,18,7,3827,502,1934,394,1839,134,28
2011-12-05,6650,960,3668,221,1095,2603,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,43,0,0,0,0
2011-12-06,0,0,0,0,0,0,0,1499,947,1495,163,262,526,0,520,348,745,15,98,8,2,3218,557,1290,362,1988,126,9
2011-12-07,7274,1800,3357,391,1483,3783,60,655,333,691,47,83,167,0,303,366,558,28,59,2,22,1725,348,660,127,1127,141,18
2011-12-08,6491,1869,3688,154,698,3749,71,616,564,838,37,75,217,13,272,285,450,14,74,8,11,1558,313,672,141,959,87,12
2011-12-09,5937,2657,4961,201,699,2696,37,677,259,515,50,59,309,3,297,187,445,6,31,2,0,2171,307,955,267,1080,174,2
2011-12-10,8613,1344,4949,538,1084,3302,84,1250,869,1655,85,162,217,0,536,381,766,26,80,22,23,2492,607,1732,217,954,174,22
2011-12-11,9405,1222,5361,202,629,4433,2,1468,642,1573,115,134,288,0,694,376,994,18,52,6,0,3200,452,1491,422,1449,275,15
2011-12-12,7304,1156,3356,259,1350,3495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-13,0,0,0,0,0,0,0,1347,842,1305,63,361,442,18,424,643,987,8,69,2,1,3074,563,1371,300,1725,236,5
2011-12-14,7318,2354,4491,289,776,4111,5,607,563,834,50,70,216,0,275,301,519,20,32,5,0,1552,714,1203,113,879,52,19
2011-12-15,5876,775,2802,78,809,2962,0,472,271,468,30,78,166,1,187,321,451,4,51,2,0,1273,243,455,190,831,32,8
2011-12-16,5219,3169,4512,187,870,2808,11,405,243,384,43,51,163,7,202,172,301,13,60,0,0,1584,396,682,128,1034,135,1
2011-12-17,7520,652,2830,363,955,4021,3,818,1038,1478,80,99,199,0,359,270,534,41,45,9,0,1983,298,835,202,1060,113,71
2011-12-18,8336,1192,4125,548,1028,3752,75,1350,1032,1825,99,120,338,0,565,287,734,21,97,0,0,2803,461,1273,448,1345,135,63
2011-12-19,6512,875,2742,278,870,3486,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-20,0,0,0,0,0,0,0,1387,1114,1684,55,149,613,0,457,707,1065,34,56,9,0,2600,492,1120,494,1248,194,36
2011-12-21,6482,1643,2890,467,753,4009,6,830,770,1240,75,84,201,0,256,475,679,23,29,0,0,1339,505,942,248,561,91,2
2011-12-22,5381,1907,3015,314,714,3244,1,700,290,614,27,41,305,3,205,240,349,14,49,13,20,1389,909,1255,201,776,48,18
2011-12-23,5361,1430,2742,495,921,2614,19,920,532,905,42,67,438,0,302,139,300,59,48,4,30,1558,275,480,235,971,113,34
2011-12-24,8959,1230,4082,419,1171,4497,20,2092,855,2278,165,133,371,0,579,247,725,16,61,14,10,2567,449,1432,203,1147,211,23
2011-12-25,7286,794,3212,455,723,3683,7,1688,656,1743,129,105,367,0,399,143,406,17,94,15,10,1712,320,876,280,536,309,31
2011-12-26,6786,1241,2747,652,1109,3511,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
