ÀÏÀÚ,°æº¹±Ã(À¯·á),°æº¹±Ã(¹«·á),°æº¹±Ã(³»±¹ÀÎ),°æº¹±Ã(¿µ¾î±Ç),°æº¹±Ã(ÀÏº»¾î±Ç),°æº¹±Ã(Áß±¹¾î±Ç),°æº¹±Ã(±âÅ¸¿Ü±¹ÀÎ),´ö¼ö±Ã(À¯·á),´ö¼ö±Ã(¹«·á),´ö¼ö±Ã(³»±¹ÀÎ),´ö¼ö±Ã(¿µ¾î±Ç),´ö¼ö±Ã(ÀÏº»¾î±Ç),´ö¼ö±Ã(Áß±¹¾î±Ç),´ö¼ö±Ã(±âÅ¸¿Ü±¹ÀÎ),Ã¢°æ±Ã(À¯·á),Ã¢°æ±Ã(¹«·á),Ã¢°æ±Ã(³»±¹ÀÎ),Ã¢°æ±Ã(¿µ¾î±Ç),Ã¢°æ±Ã(ÀÏº»¾î±Ç),Ã¢°æ±Ã(Áß±¹¾î±Ç),Ã¢°æ±Ã(±âÅ¸¿Ü±¹ÀÎ),Ã¢´ö±Ã(À¯·á),Ã¢´ö±Ã(¹«·á),Ã¢´ö±Ã(³»±¹ÀÎ),Ã¢´ö±Ã(¿µ¾î±Ç),Ã¢´ö±Ã(ÀÏº»¾î±Ç),Ã¢´ö±Ã(Áß±¹¾î±Ç),Ã¢´ö±Ã(±âÅ¸¿Ü±¹ÀÎ)
2009-06-26,4035,1931,3443,587,740,1137,59,989,636,1374,87,105,54,5,458,299,731,18,8,0,0,1666,319,1086,191,696,6,6
2009-06-27,5789,14813,17486,661,766,1614,75,1706,2405,3946,65,90,10,0,953,685,1545,78,4,11,0,2689,547,2336,145,727,13,15
2009-06-28,5240,1498,4463,472,676,1006,121,1894,880,2527,72,134,41,0,1238,413,1603,31,14,3,0,2179,421,1988,92,510,10,0
2009-06-29,3026,3665,4284,389,645,978,395,0,0,0,0,0,0,0,245,328,530,15,28,0,0,0,0,0,0,0,0,0
2009-06-30,0,0,0,0,0,0,0,2125,703,2593,42,180,13,0,0,0,0,0,0,0,0,2362,495,1160,543,1087,60,7
2009-07-01,3329,1012,1825,560,644,1183,129,1811,734,2363,53,97,32,0,389,307,665,25,6,0,0,1501,290,1015,175,573,28,0
2009-07-02,2083,827,1232,325,369,966,18,861,343,1121,15,51,17,0,135,172,300,2,5,0,0,445,97,440,14,88,0,0
2009-07-03,3655,1227,2098,469,695,1561,59,1830,824,2501,91,62,0,0,586,238,792,15,15,2,0,1575,316,1175,82,523,24,87
2009-07-04,6559,1998,5127,580,870,1905,75,4581,1061,5444,50,139,9,0,1038,368,1374,21,9,2,0,2495,512,1916,402,658,29,2
2009-07-05,6652,2041,4872,729,887,1762,443,4406,1247,5355,61,233,4,0,1444,506,1880,56,11,1,2,2353,476,2149,70,590,10,10
2009-07-06,4218,3623,5003,321,736,1623,158,0,0,0,0,0,0,0,354,339,604,31,20,32,6,0,0,0,0,0,0,0
2009-07-07,0,0,0,0,0,0,0,2195,613,2398,85,310,15,0,0,0,0,0,0,0,0,1855,362,1248,109,850,10,0
2009-07-08,3303,989,2104,286,500,1255,147,2563,955,3326,83,91,13,5,457,360,747,34,32,4,0,1614,290,946,225,618,65,50
2009-07-09,1163,322,648,94,236,495,12,600,163,702,3,57,1,0,23,33,53,2,1,0,0,168,37,137,5,54,8,1
2009-07-10,5054,1571,3335,260,1170,1787,73,1547,855,2255,24,121,2,0,861,339,1152,16,25,0,7,1713,328,822,183,1005,21,10
2009-07-11,6690,18004,21189,489,801,2215,0,4951,2994,7664,46,196,39,0,1209,1735,2865,49,30,0,0,3095,631,2610,180,882,51,3
2009-07-12,2329,734,1206,253,482,1073,49,1758,440,2052,27,86,29,4,298,82,336,20,19,5,0,993,206,567,35,569,28,0
2009-07-13,4638,3143,4711,274,1161,1537,98,0,0,0,0,0,0,0,347,265,575,4,33,0,0,0,0,0,0,0,0,0
2009-07-14,0,0,0,0,0,0,0,1010,286,961,36,274,25,0,0,0,0,0,0,0,0,980,72,398,22,624,8,0
2009-07-15,4312,1191,2279,504,973,1636,111,2118,1094,2993,56,155,8,0,613,318,875,24,28,0,4,1975,314,990,172,1116,5,6
2009-07-16,3977,1390,2571,479,803,1375,139,2757,1098,3500,100,224,31,0,488,263,700,24,22,5,0,891,127,723,59,229,2,5
2009-07-17,4104,1232,1960,562,1057,1659,98,1497,676,2098,11,59,5,0,285,156,398,21,20,0,2,1641,338,781,208,947,17,26
2009-07-18,4454,1314,1826,557,701,1719,965,2906,647,3399,33,112,7,2,410,171,545,26,10,0,0,1420,266,1282,69,315,10,10
2009-07-19,7562,1973,5964,647,1217,1684,23,5803,1265,6783,97,103,85,0,1795,512,2237,32,29,6,3,2975,573,2721,76,721,20,10
2009-07-20,4861,1576,3406,484,1044,1369,134,0,0,0,0,0,0,0,527,240,713,15,39,0,0,0,0,0,0,0,0,0
2009-07-21,0,0,0,0,0,0,0,3864,659,4169,47,282,25,0,0,0,0,0,0,0,0,2489,473,2014,76,787,63,22
2009-07-22,4684,3208,5246,410,500,1659,77,3322,650,3718,46,183,25,0,637,203,829,3,8,0,0,1833,322,1409,127,614,3,2
2009-07-23,4705,1491,3565,233,555,1754,89,3312,518,3637,20,119,54,0,903,331,1192,26,13,0,3,890,348,843,77,299,9,10
2009-07-24,4918,1383,3355,340,497,2029,80,3074,511,3417,26,119,23,0,776,291,1051,8,8,0,0,1894,349,1224,97,911,10,1
2009-07-25,8334,18757,23123,705,1047,2075,141,4940,3553,8280,67,111,35,0,1283,1914,3164,25,6,0,2,3427,719,3420,142,561,13,10
2009-07-26,9072,2381,8111,610,685,1927,120,5912,3081,8769,86,106,32,0,2055,582,2606,22,9,0,0,3200,654,3104,122,592,35,1
2009-07-27,6866,4553,7945,392,1147,1835,100,0,0,0,0,0,0,0,978,330,1157,69,79,0,3,0,0,0,0,0,0,0
2009-07-28,0,0,0,0,0,0,0,5295,811,5666,68,330,42,0,0,0,0,0,0,0,0,3480,657,2707,132,1215,81,2
2009-07-29,7239,2099,5385,401,864,2565,123,4763,1620,6231,45,107,0,0,1160,861,1912,28,81,0,0,2508,571,2182,84,767,41,5
2009-07-30,7659,2312,6580,425,770,2089,107,6072,1938,7738,36,214,22,0,1402,493,1765,25,78,5,22,1347,249,1174,93,326,3,0
2009-07-31,8282,3817,8533,311,833,2355,67,6324,811,6927,55,117,36,0,1893,503,2287,16,92,1,0,2996,574,2394,98,1055,19,4
2009-08-01,11558,3328,11441,502,608,2236,99,8205,1933,9849,131,128,20,10,1941,531,2394,64,14,0,0,3536,713,3115,222,890,20,2
2009-08-02,12751,4474,11877,855,656,3806,31,7826,2956,10551,42,161,28,0,2086,610,2618,50,25,3,0,4013,746,3715,131,840,40,33
2009-08-03,11966,3506,11324,619,480,2959,90,0,0,0,0,0,0,0,1800,250,1978,29,43,0,0,0,0,0,0,0,0,0
2009-08-04,0,0,0,0,0,0,0,8544,2150,10319,82,248,35,10,0,0,0,0,0,0,0,4204,742,3980,139,740,87,0
2009-08-05,8441,2559,7161,652,743,2342,102,5719,2884,8430,78,85,10,0,1186,586,1765,5,2,0,0,2671,506,2297,69,727,81,3
2009-08-06,7359,2315,6543,677,787,1549,118,5505,757,6033,87,74,68,0,1271,348,1605,9,5,0,0,1324,270,1215,89,279,4,7
2009-08-07,7469,2266,5503,577,1171,2385,99,4856,583,5157,106,151,25,0,1037,354,1300,0,47,44,0,2484,462,1732,175,1030,0,9
2009-08-08,8810,8039,11854,819,1245,2917,14,5191,3104,8068,84,81,62,0,1311,1498,2713,30,63,0,3,3361,586,2926,156,852,12,1
2009-08-09,9657,2600,8182,832,879,2363,1,7724,768,8251,24,187,30,0,1450,452,1871,20,11,0,0,2884,577,2506,130,809,10,6
2009-08-10,7356,5220,8531,354,1318,2266,107,0,0,0,0,0,0,0,879,235,1046,17,51,0,0,0,0,0,0,0,0,0
2009-08-11,0,0,0,0,0,0,0,3510,289,3413,39,327,20,0,0,0,0,0,0,0,0,2632,295,1682,100,1072,71,2
2009-08-12,4697,1535,2625,213,483,2829,82,2786,293,2898,44,132,0,5,310,204,503,3,8,0,0,1316,203,914,12,583,10,0
2009-08-13,9312,2801,7530,246,696,3514,127,6204,698,6550,93,176,83,0,1060,361,1351,21,49,0,0,1651,246,917,152,785,24,19
2009-08-14,7728,1960,6058,191,630,2688,121,5913,658,6318,78,94,65,16,977,382,1320,14,25,0,0,2701,325,2296,93,607,30,0
2009-08-15,12755,3430,11590,414,751,3257,173,9732,1042,10572,55,119,28,0,2544,710,3194,49,11,0,0,3438,672,3220,174,679,23,14
2009-08-16,9108,2835,8217,321,481,2785,139,7830,619,8197,75,155,22,0,1578,435,1988,20,3,0,2,2498,496,2473,109,349,41,22
2009-08-17,8216,2260,6338,297,911,2798,132,0,0,0,0,0,0,0,857,235,981,18,90,3,0,0,0,0,0,0,0,0
2009-08-18,0,0,0,0,0,0,0,7154,543,7217,123,342,15,0,0,0,0,0,0,0,0,3824,623,3517,76,839,15,0
2009-08-19,7006,3547,5686,483,1449,2802,133,5616,976,6385,17,177,13,0,793,540,1236,20,75,2,0,2510,451,2008,64,867,11,11
2009-08-20,5556,1618,3318,322,1108,2256,170,3997,440,4301,19,113,2,2,446,158,570,7,27,0,0,912,176,727,83,272,5,1
2009-08-21,7645,2456,5373,507,1001,3059,161,5153,700,5686,42,125,0,0,1018,536,1466,21,67,0,0,2649,530,1800,224,1137,16,2
2009-08-22,8672,14610,18580,952,995,2630,125,5745,4195,9483,105,285,67,0,1234,1101,2237,52,46,0,0,3242,593,2681,208,895,39,12
2009-08-23,8062,2354,6217,351,1378,2448,22,6409,1204,7155,99,322,37,0,1519,412,1824,45,62,0,0,2762,550,2472,96,727,17,0
2009-08-24,6878,3165,5542,379,1353,2650,119,0,0,0,0,0,0,0,642,231,813,16,44,0,0,0,0,0,0,0,0,0
2009-08-25,0,0,0,0,0,0,0,5000,1098,5417,84,487,100,10,0,0,0,0,0,0,0,3246,609,2231,143,1431,50,0
2009-08-26,8674,2513,3845,1161,2580,3486,115,2625,965,3295,45,213,37,0,471,344,762,27,26,0,0,1894,0,1012,109,760,10,3
2009-08-27,4455,1271,2443,312,718,2108,145,2156,543,2516,38,129,16,0,631,187,789,14,15,0,0,740,127,547,70,250,0,0
2009-08-28,5330,1828,3079,415,1316,2249,99,2999,922,3600,73,222,24,2,546,435,873,24,84,0,0,2148,439,958,66,1460,96,7
2009-08-29,6927,2061,5495,360,1181,1949,3,4667,1162,5540,36,233,20,0,1595,472,1994,54,17,0,2,2864,512,2365,129,835,47,0
2009-08-30,5956,1783,4924,353,980,1470,12,5123,938,5893,49,88,31,0,1884,235,2084,23,12,0,0,2139,426,1877,105,525,58,0
2009-08-31,6198,3975,5707,466,2381,1490,129,0,0,0,0,0,0,0,490,188,582,52,38,3,3,2367,461,1439,133,1160,59,37
2009-09-01,0,0,0,0,0,0,0,3195,969,3499,101,559,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-02,3430,973,2216,186,672,1278,51,2185,720,2703,32,160,0,10,412,269,639,13,19,0,10,2156,376,1133,104,1293,0,2
2009-09-03,3434,1167,2055,300,973,1242,31,2345,818,2965,40,151,7,0,337,262,567,14,18,0,0,917,191,681,62,344,8,13
2009-09-04,3686,1256,2095,371,1284,1076,116,2782,757,3327,61,120,26,5,282,237,477,20,18,0,4,2280,459,889,96,1732,22,0
2009-09-05,6943,2075,5816,349,984,1725,144,7388,1136,8193,98,220,13,0,1955,346,2266,18,17,0,0,2913,512,2068,207,1113,13,24
2009-09-06,6257,1911,5676,352,812,1184,144,6758,1424,7770,61,298,53,0,1341,414,1710,23,22,0,0,2976,549,2150,178,1094,97,6
2009-09-07,3926,2004,2800,346,1468,1268,48,0,0,0,0,0,0,0,276,155,325,17,89,0,0,3223,592,1668,105,1983,31,28
2009-09-08,0,0,0,0,0,0,0,3832,1032,4208,71,575,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-09,4136,1275,2009,469,1147,1692,94,2825,813,3521,25,92,0,0,359,334,602,17,72,0,2,2010,430,1461,38,900,41,0
2009-09-10,4345,1585,2183,348,1149,2127,123,3324,747,3870,47,134,20,0,783,289,989,29,41,13,0,961,230,677,52,460,0,2
2009-09-11,4388,1453,2509,378,1306,1456,192,3821,852,4426,10,237,0,0,530,387,857,18,42,0,0,2419,471,832,207,1829,20,2
2009-09-12,6651,3912,5640,442,2008,2399,74,7274,5612,12770,38,78,0,0,944,857,1722,35,44,0,0,2931,542,2355,105,988,20,5
2009-09-13,7551,1979,6595,307,1284,1282,62,8157,1351,9285,41,159,23,0,1888,650,2388,79,69,0,2,3444,674,2651,95,1319,34,19
2009-09-14,4653,1186,2036,214,1965,1534,90,0,0,0,0,0,0,0,409,297,654,9,38,4,1,0,0,0,0,0,0,0
2009-09-15,0,0,0,0,0,0,0,5058,1191,5615,55,539,40,0,0,0,0,0,0,0,0,3119,543,1413,139,2110,0,0
2009-09-16,3915,2437,3650,201,1262,1170,69,4437,805,5079,38,125,0,0,420,360,717,18,43,0,2,2203,393,1194,93,1285,23,1
2009-09-17,4069,1518,2572,270,850,1820,75,5198,1065,6162,51,50,0,0,503,594,1039,21,30,4,3,962,202,800,28,323,13,0
2009-09-18,4375,1541,2642,273,1183,1697,121,1447,735,1942,42,147,51,0,581,372,871,45,34,2,1,1784,326,874,93,1119,15,9
2009-09-19,9130,2471,7174,441,1004,2866,116,4070,1027,4928,56,113,0,0,1788,442,2174,32,23,1,0,3081,616,2266,254,1093,75,9
2009-09-20,9653,2895,8170,457,1472,2334,115,3142,1134,4091,47,108,30,0,1664,504,2098,16,54,0,0,4132,795,2720,292,1827,74,14
2009-09-21,5293,3345,5186,232,1195,1938,87,0,0,0,0,0,0,0,306,100,330,6,70,0,0,0,0,0,0,0,0,0
2009-09-22,0,0,0,0,0,0,0,2491,1023,2839,72,559,44,0,0,0,0,0,0,0,0,3672,671,1907,274,2145,17,0
2009-09-23,5780,1791,3290,543,1559,2013,166,1077,422,1334,43,90,32,0,421,335,722,17,17,0,0,2205,417,1203,160,1063,196,0
2009-09-24,5943,2077,3502,439,1785,2264,30,1057,571,1390,39,171,28,0,484,331,746,19,31,19,0,1088,224,861,57,381,8,5
2009-09-25,5911,1634,2788,496,1340,2836,85,1396,791,2084,16,65,22,0,394,442,814,7,14,0,1,2677,453,1045,99,1905,74,7
2009-09-26,8917,4046,8354,511,1505,2532,61,2670,1730,4185,102,109,4,0,1561,1173,2648,30,54,2,0,3726,691,2843,177,1307,80,10
2009-09-27,7146,1944,4902,525,1380,2158,125,1979,475,2237,44,157,16,0,971,393,1307,28,29,0,0,2927,599,2316,54,1146,10,0
2009-09-28,5317,3194,4095,427,2372,1490,127,0,0,0,0,0,0,0,396,279,534,34,102,5,0,0,0,0,0,0,0,0
2009-09-29,0,0,0,0,0,0,0,1700,698,1903,46,388,61,0,0,0,0,0,0,0,0,3111,676,2168,120,1440,58,1
2009-09-30,3919,1498,2338,231,939,1839,70,1113,861,1710,21,52,0,191,333,336,570,16,81,0,2,2101,357,914,71,1453,20,0
2009-10-01,4988,1545,2880,306,962,2236,149,1339,547,1801,28,40,7,10,634,332,887,44,35,0,0,1037,179,769,90,341,15,1
2009-10-02,11573,3430,9284,443,1373,3903,0,3084,1009,3807,53,191,42,0,1520,430,1826,100,13,0,11,3653,725,2746,316,1283,26,7
2009-10-03,0,76314,70032,287,1695,2040,2260,0,20316,17789,1035,749,402,341,0,6579,6444,135,0,0,0,6060,1523,6700,42,790,51,0
2009-10-04,15023,4483,11945,521,1104,4616,1320,5192,3198,8165,70,93,61,1,2996,864,3752,64,39,2,3,4201,774,3919,148,804,92,12
2009-10-05,10190,2731,6100,462,1482,4672,205,0,0,0,0,0,0,0,1128,305,1379,34,20,0,0,0,0,0,0,0,0,0
2009-10-06,0,0,0,0,0,0,0,2294,1507,3454,100,220,27,0,0,0,0,0,0,0,0,3173,636,2157,177,1403,66,6
2009-10-07,6537,2108,2751,557,1611,3551,175,1397,1064,2294,29,93,35,10,424,301,678,20,25,0,2,2431,474,1643,131,1082,49,0
2009-10-08,4817,1571,2575,286,1753,1681,93,1460,1045,2342,40,117,6,0,776,400,1131,13,24,6,2,1473,261,1272,79,374,9,0
2009-10-09,5267,1869,3868,412,1061,1721,74,1536,1157,2556,30,97,10,0,644,319,917,16,30,0,0,2341,476,1227,264,1314,12,0
2009-10-10,9103,23611,27700,747,1731,2504,32,3250,4710,7698,121,121,10,10,1422,1138,2512,38,9,1,0,4208,850,4032,222,756,44,4
2009-10-11,10278,2899,8906,681,1474,2113,3,3478,1537,4741,84,138,52,0,2129,631,2685,54,15,6,0,3791,760,3094,234,1146,54,23
2009-10-12,5011,3228,4160,440,1634,1920,85,0,0,0,0,0,0,0,419,372,695,30,66,0,0,0,0,0,0,0,0,0
2009-10-13,0,0,0,0,0,0,0,1732,840,2200,97,239,36,0,0,0,0,0,0,0,0,3171,572,2040,222,1416,48,17
2009-10-14,5251,1413,2871,289,1486,1980,38,1292,1144,2361,25,42,8,0,475,428,827,51,22,3,0,2544,452,1610,194,1157,25,10
2009-10-15,5610,2371,3832,409,1563,2059,118,1921,1040,2857,8,81,15,0,867,381,1216,20,12,0,0,1533,299,1204,94,511,23,0
2009-10-16,4645,2075,3342,349,1139,1784,106,2056,1049,2919,81,83,22,0,1019,833,1790,23,38,0,1,2519,544,1264,173,1548,63,15
2009-10-17,9641,2754,7077,484,2018,2700,116,3843,1819,5495,84,70,13,0,1490,351,1815,17,9,0,0,3777,827,3140,153,1211,60,40
2009-10-18,10606,6310,12251,543,1348,2566,208,3786,2005,5551,85,132,23,0,2130,506,2594,28,8,3,3,4648,925,4238,145,1113,43,34
2009-10-19,5133,3255,4287,397,1592,2038,74,0,0,0,0,0,0,0,307,192,371,40,87,0,1,0,0,0,0,0,0,0
2009-10-20,0,0,0,0,0,0,0,2325,1055,3013,110,194,63,0,0,0,0,0,0,0,0,3481,693,2468,183,1474,39,10
2009-10-21,6351,1730,3204,397,1584,2776,120,1692,1260,2766,48,102,36,0,624,521,1079,29,37,0,0,3112,631,2405,99,1204,13,22
2009-10-22,7339,2941,5481,373,1620,2609,197,1865,1286,2975,32,132,12,0,729,494,1133,43,44,3,0,1591,276,1393,59,408,5,2
2009-10-23,6474,3304,5047,623,1742,2166,200,3011,2842,5638,49,101,55,10,1584,345,1792,79,58,0,0,3464,779,2585,96,1421,105,36
2009-10-24,12010,35571,40815,922,1721,3835,288,4630,5713,10122,80,101,40,0,1953,1087,2909,65,64,0,2,5741,927,4799,173,1563,69,64
2009-10-25,13627,4003,11811,793,1538,3439,49,5913,3162,8820,122,98,25,10,3020,713,3585,77,66,5,0,5559,1078,4652,315,1582,85,3
2009-10-26,7367,2301,3944,602,1963,3026,133,0,0,0,0,0,0,0,804,369,1086,43,38,6,0,0,0,0,0,0,0,0
2009-10-27,0,0,0,0,0,0,0,3189,1636,4274,94,360,97,0,0,0,0,0,0,0,0,3968,679,2521,185,1876,63,2
2009-10-28,7655,4611,6548,348,1249,4033,88,2121,1198,3102,32,127,33,25,836,457,1216,33,38,2,4,3150,570,2400,80,1174,66,0
2009-10-29,6229,2091,3718,631,1122,2749,100,2417,1509,3729,40,136,21,0,951,488,1402,32,5,0,0,2268,472,2333,39,350,16,2
2009-10-30,6750,1911,3941,725,1167,2708,120,2555,1625,3940,37,149,44,10,1160,527,1630,14,42,1,0,4379,851,2954,218,1886,149,23
2009-10-31,5906,1739,3484,619,1172,2313,57,2176,1000,3090,34,32,20,0,720,239,935,9,15,0,0,2532,526,2229,107,607,74,41
2009-11-01,8805,2504,6962,762,1303,2250,32,4513,1954,6211,47,149,60,0,2657,627,3230,18,35,1,0,5233,1074,4800,123,1210,63,111
2009-11-02,5060,2456,3691,471,1043,2245,66,0,0,0,0,0,0,0,476,179,574,18,63,0,0,0,0,0,0,0,0,0
2009-11-03,0,0,0,0,0,0,0,2082,632,2225,94,233,162,0,0,0,0,0,0,0,0,2608,531,2046,167,803,92,31
2009-11-04,4569,1315,2334,255,1186,1997,112,1458,779,2118,36,73,10,0,695,383,1042,4,32,0,0,2316,460,1787,106,843,30,10
2009-11-05,4401,1479,2468,333,816,2191,72,1756,1108,2678,50,89,47,0,951,413,1339,5,20,0,0,2434,419,2163,89,584,14,3
2009-11-06,5495,1553,2887,545,1051,2456,109,1842,922,2584,35,92,53,0,939,411,1321,12,15,0,2,3171,669,2207,35,1535,53,10
2009-11-07,9105,2234,6000,679,1123,3484,53,4939,2487,7136,88,173,29,0,2574,580,3050,87,10,7,0,4261,914,4038,221,822,74,20
2009-11-08,5781,1512,3643,333,939,2268,110,3019,989,3676,34,232,61,5,1382,406,1705,46,37,0,0,3247,634,2536,117,1198,21,9
2009-11-09,6530,1563,3633,397,1316,2677,70,0,0,0,0,0,0,0,981,414,1230,42,113,10,0,0,0,0,0,0,0,0
2009-11-10,0,0,0,0,0,0,0,2380,948,2666,101,435,126,0,0,0,0,0,0,0,0,3534,717,1666,277,2227,79,2
2009-11-11,5230,2593,3125,448,1527,2631,92,1638,896,2334,32,115,53,0,689,335,944,26,54,0,0,2244,684,1710,117,1063,36,2
2009-11-12,4237,1355,2510,254,1307,1484,37,1710,921,2364,20,207,40,0,712,439,1079,31,41,0,0,1487,250,1235,48,444,10,0
2009-11-13,3859,1214,1606,241,1289,1875,62,964,680,1522,25,82,15,0,268,118,304,19,60,3,0,2235,488,984,98,1579,62,0
2009-11-14,7630,18221,21371,404,1030,2886,160,3120,2000,4881,86,118,34,1,1229,563,1700,46,41,0,5,3719,740,3176,230,950,56,47
2009-11-15,6317,1843,3660,605,1671,2125,99,2463,851,3103,16,165,30,0,1035,197,1113,46,71,0,2,3305,646,2091,157,1679,15,9
2009-11-16,4973,1363,1839,299,2169,1918,111,0,0,0,0,0,0,0,242,136,351,3,14,10,0,0,0,0,0,0,0,0
2009-11-17,0,0,0,0,0,0,0,1627,645,1692,43,415,122,0,0,0,0,0,0,0,0,2043,425,1063,143,1166,94,2
2009-11-18,3878,2282,2787,309,884,2097,83,739,486,1093,18,62,52,0,192,186,327,7,41,2,1,1618,263,918,126,779,43,15
2009-11-19,4143,1277,1990,180,872,2127,251,923,529,1344,5,97,6,0,262,198,437,11,12,0,0,662,143,524,73,206,2,0
2009-11-20,4496,1359,2462,280,797,2233,83,1052,631,1569,22,20,72,0,226,195,396,7,17,1,0,1582,324,912,139,810,41,4
2009-11-21,6959,1973,4547,292,766,3322,5,2935,1022,3627,86,211,33,0,812,198,932,35,27,16,0,2318,483,1953,139,653,34,22
2009-11-22,6336,1896,4701,347,934,2241,9,2487,883,3085,19,229,37,0,671,184,787,42,23,3,0,2741,563,1849,187,1182,81,5
2009-11-23,5111,2407,3198,352,1598,2251,119,0,0,0,0,0,0,0,399,245,582,14,48,0,0,0,0,0,0,0,0,0
2009-11-24,0,0,0,0,0,0,0,2148,1170,2761,98,240,219,0,0,0,0,0,0,0,0,2305,486,1264,162,1142,208,15
2009-11-25,4440,1226,1923,380,1296,1969,98,910,573,1389,7,79,8,0,220,96,306,2,8,0,0,1930,329,1245,36,830,148,0
2009-11-26,5454,3225,4252,507,1761,1942,217,1490,748,2024,23,148,43,0,585,257,809,18,15,0,0,1134,205,830,31,458,18,2
2009-11-27,4824,1470,2383,445,1305,2040,121,1403,787,1990,47,113,40,0,267,208,434,12,24,5,0,2518,515,973,155,1635,250,20
2009-11-28,7335,16566,18684,874,1576,2621,146,3108,2963,5760,44,222,45,0,673,680,1272,33,48,0,0,3116,520,2244,159,1108,114,11
2009-11-29,4169,1731,2493,497,1060,1732,118,1775,936,2486,34,95,96,0,264,90,278,11,63,0,2,2236,373,985,270,1261,91,2
2009-11-30,5246,1778,3150,747,1208,1813,106,0,0,0,0,0,0,0,660,219,765,18,80,16,0,0,0,0,0,0,0,0
2009-12-01,0,0,0,0,0,0,0,2573,993,3014,138,317,97,0,0,0,0,0,0,0,0,2019,412,669,268,1328,156,10
2009-12-02,5736,1616,2788,404,1263,2755,142,1594,828,2256,40,83,43,0,264,245,418,19,71,1,0,1887,389,1208,126,872,70,0
2009-12-03,3808,1426,1841,243,1315,1730,105,1692,867,2371,38,110,40,0,318,194,442,16,54,0,0,997,209,665,49,460,32,0
2009-12-04,4047,1480,2382,288,1064,1639,154,1913,932,2661,35,138,11,0,1167,332,1458,14,23,0,4,1768,354,1228,15,800,79,0
2009-12-05,3893,1251,2340,278,784,1741,1,2048,898,2748,47,120,30,1,352,114,369,27,53,17,0,1522,301,914,154,698,44,13
2009-12-06,4994,1466,2865,343,907,2315,30,2183,1301,3207,83,110,84,0,503,133,530,31,42,3,30,1796,360,689,174,1150,143,0
2009-12-07,5360,2924,4000,233,1532,2433,86,0,0,0,0,0,0,0,517,214,685,10,33,3,0,0,0,0,0,0,0,0
2009-12-08,0,0,0,0,0,0,0,1153,818,1558,121,211,81,0,0,0,0,0,0,0,0,2039,316,819,156,1214,163,3
2009-12-09,4709,1151,1941,264,959,2387,309,610,639,1116,34,94,5,0,221,216,426,6,4,1,0,1256,218,849,31,562,29,3
2009-12-10,3693,991,1686,189,844,1604,361,705,452,966,26,119,46,0,389,206,542,10,39,4,0,917,155,548,147,294,83,0
2009-12-11,5534,1354,2456,369,1230,2602,231,647,352,843,19,112,25,0,215,179,360,1,33,0,0,1801,362,1399,39,693,30,2
2009-12-12,6547,3612,5325,498,1164,3164,8,1702,4056,5596,69,81,10,2,621,762,1351,27,5,0,0,2611,517,2385,125,573,35,10
2009-12-13,6464,1699,4289,275,1071,2508,20,1969,1026,2627,100,231,37,0,766,266,989,21,22,0,0,2138,373,1680,74,656,101,0
2009-12-14,4981,2215,3184,277,1128,2536,71,0,0,0,0,0,0,0,265,168,379,7,46,0,1,0,0,0,0,0,0,0
2009-12-15,0,0,0,0,0,0,0,1084,232,876,69,188,183,0,0,0,0,0,0,0,0,1613,328,1143,104,636,58,0
2009-12-16,4508,1079,1524,225,936,2581,321,367,489,753,19,65,19,0,148,114,232,3,27,0,0,959,159,318,151,553,96,0
2009-12-17,3960,1123,2238,174,767,1838,66,613,625,990,90,149,9,0,160,0,131,12,17,0,0,735,120,536,89,223,7,0
2009-12-18,4710,1400,2962,200,473,2144,331,403,487,741,30,79,40,0,903,73,965,10,1,0,0,1119,177,593,172,428,103,0
2009-12-19,4248,1172,1885,280,723,2168,364,1000,593,1272,75,166,75,5,285,128,352,11,50,0,0,1251,197,1060,33,291,64,0
2009-12-20,5043,1430,2532,270,1062,2250,359,1110,268,1051,75,216,36,0,356,129,460,3,22,0,0,1613,272,1135,50,535,162,3
2009-12-21,5472,1212,2983,182,632,2605,282,0,0,0,0,0,0,0,182,146,260,22,46,0,0,0,0,0,0,0,0,0
2009-12-22,0,0,0,0,0,0,0,1622,799,1877,51,232,251,10,0,0,0,0,0,0,0,1523,297,1142,110,401,160,7
2009-12-23,4873,1704,3495,256,650,2079,97,1335,821,1955,27,122,52,0,673,241,860,13,37,4,0,876,161,393,79,446,117,2
2009-12-24,4384,1152,2342,315,668,2142,69,1734,987,2547,61,88,25,0,288,187,434,6,30,5,0,1013,186,590,96,436,77,0
2009-12-25,6201,3323,5956,361,635,2470,102,2315,1276,3309,34,195,50,3,508,136,591,21,32,0,0,1719,290,973,128,761,139,8
2009-12-26,6859,31994,34045,460,876,3469,3,1321,1730,2788,66,99,98,0,471,161,570,25,33,2,2,2156,412,1447,251,775,90,5
2009-12-27,5190,17247,18866,396,621,2554,0,1545,878,2065,87,211,60,0,550,119,530,22,115,0,2,1619,290,862,44,862,128,13
2009-12-28,7187,3520,6777,383,912,2446,189,0,0,0,0,0,0,0,404,108,453,30,27,2,0,0,0,0,0,0,0,0
