ÀÏÀÚ,°æº¹±Ã(À¯·á),°æº¹±Ã(¹«·á),°æº¹±Ã(³»±¹ÀÎ),°æº¹±Ã(¿µ¾î±Ç),°æº¹±Ã(ÀÏº»¾î±Ç),°æº¹±Ã(Áß±¹¾î±Ç),°æº¹±Ã(±âÅ¸¿Ü±¹ÀÎ),´ö¼ö±Ã(À¯·á),´ö¼ö±Ã(¹«·á),´ö¼ö±Ã(³»±¹ÀÎ),´ö¼ö±Ã(¿µ¾î±Ç),´ö¼ö±Ã(ÀÏº»¾î±Ç),´ö¼ö±Ã(Áß±¹¾î±Ç),´ö¼ö±Ã(±âÅ¸¿Ü±¹ÀÎ),Ã¢°æ±Ã(À¯·á),Ã¢°æ±Ã(¹«·á),Ã¢°æ±Ã(³»±¹ÀÎ),Ã¢°æ±Ã(¿µ¾î±Ç),Ã¢°æ±Ã(ÀÏº»¾î±Ç),Ã¢°æ±Ã(Áß±¹¾î±Ç),Ã¢°æ±Ã(±âÅ¸¿Ü±¹ÀÎ),Ã¢´ö±Ã(À¯·á),Ã¢´ö±Ã(¹«·á),Ã¢´ö±Ã(³»±¹ÀÎ),Ã¢´ö±Ã(¿µ¾î±Ç),Ã¢´ö±Ã(ÀÏº»¾î±Ç),Ã¢´ö±Ã(Áß±¹¾î±Ç),Ã¢´ö±Ã(±âÅ¸¿Ü±¹ÀÎ)
2012-11-09,9531,2558,6665,406,853,4123,42,2992,1629,4031,176,102,310,2,1781,1253,2895,68,43,28,0,4324,1460,3722,590,1013,420,39
2012-11-10,17372,3897,15158,418,899,4695,99,8112,4609,12093,194,106,315,13,5157,2147,7102,80,93,26,3,7965,2601,8500,594,1118,320,34
2012-11-11,8445,988,5013,323,826,3269,2,2335,975,2827,165,70,242,6,1371,334,1566,58,34,45,2,3536,775,2755,363,1052,96,45
2012-11-12,7708,1606,5101,337,667,3156,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-13,0,0,0,0,0,0,0,2558,930,2351,238,387,510,2,1022,689,1453,130,55,59,14,4400,995,2930,597,1546,273,49
2012-11-14,7761,2760,5789,125,466,4040,101,1691,433,1454,85,282,279,24,884,503,1267,50,38,32,0,3153,737,2095,548,1031,197,19
2012-11-15,6719,2378,5201,369,328,3196,3,1951,1097,2455,115,116,362,0,856,554,1283,75,44,8,0,2825,1251,2995,409,514,156,2
2012-11-16,7832,1954,4436,800,1245,3305,0,1712,834,2193,60,89,175,29,642,740,1307,31,31,11,2,3095,898,2391,495,740,350,17
2012-11-17,12516,2621,9239,747,649,4487,15,4573,2627,6594,209,119,276,2,1886,1533,3316,44,51,8,0,4482,1515,4493,549,752,189,14
2012-11-18,11734,1951,9542,599,365,3173,6,4426,2549,6450,205,107,213,0,2320,1169,3329,70,33,52,5,4871,1364,4409,553,922,336,15
2012-11-19,6786,1498,4163,471,589,3041,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-20,0,0,0,0,0,0,0,1902,1312,2423,110,185,437,59,690,724,1242,99,40,25,8,3518,1156,2498,558,1217,393,8
2012-11-21,7828,4630,8668,466,610,2714,0,1281,983,1990,99,34,135,6,616,491,977,67,59,2,2,2747,929,2018,512,831,297,18
2012-11-22,7031,3514,6581,157,484,3312,11,1447,1142,2172,88,103,226,0,585,427,907,37,41,24,3,2391,1151,2340,280,745,152,25
2012-11-23,6743,2779,5076,331,1193,2837,85,1380,1246,2313,101,72,134,6,613,840,1078,40,26,19,290,2659,780,2014,396,759,267,3
2012-11-24,12223,2388,9168,306,700,4318,119,3661,2024,5052,185,144,292,12,1238,769,1890,46,54,7,10,4066,1293,3486,549,1051,263,10
2012-11-25,10405,1449,7119,343,311,4073,8,2969,1447,3787,176,119,312,22,1212,475,1478,117,59,33,0,3459,718,2559,531,754,301,32
2012-11-26,6556,3900,6456,199,394,3405,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-27,0,0,0,0,0,0,0,1344,909,1809,77,224,143,0,477,368,770,20,41,4,10,2975,1141,2177,280,1173,445,41
2012-11-28,6697,1438,5457,174,686,1621,197,827,1291,1978,29,46,58,7,281,172,429,6,15,3,0,1295,331,719,194,590,123,0
2012-11-29,7089,1998,6000,302,457,2319,9,977,1132,1757,75,57,220,0,454,325,711,19,36,13,0,1883,455,1032,369,675,260,2
2012-11-30,6306,2061,6118,342,496,1385,26,1193,832,1659,71,94,192,9,374,694,1020,16,26,6,0,2143,1009,1885,303,699,253,12
2012-12-01,9985,1127,6158,702,645,3565,42,2342,1142,3071,117,115,169,12,811,412,1160,35,19,9,0,2770,570,1888,412,874,149,17
2012-12-02,8385,921,5794,351,403,2747,11,2186,1297,3164,109,97,104,9,800,370,1097,26,36,11,0,2924,610,2082,467,723,246,16
2012-12-03,4312,958,2939,232,319,1749,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-04,0,0,0,0,0,0,0,1035,538,1045,107,135,278,8,255,237,422,35,28,7,0,1831,674,1016,306,894,285,4
2012-12-05,5649,1569,4028,178,411,2568,33,850,1045,1721,61,37,67,9,288,137,412,10,3,0,0,1106,215,720,117,406,70,8
2012-12-06,5492,2057,4180,240,265,2840,24,788,513,904,57,63,277,0,367,193,511,17,21,3,8,1485,330,910,205,440,248,12
2012-12-07,5258,831,2965,251,289,2583,1,655,726,914,116,23,90,238,290,130,383,15,20,2,0,1296,230,599,221,529,128,49
2012-12-08,8542,709,4958,384,258,3612,39,1483,851,1960,79,90,202,3,598,249,747,83,14,3,0,1958,421,1421,296,440,196,26
2012-12-09,7330,473,3518,629,371,3273,12,757,367,895,58,44,109,18,387,187,496,29,47,2,0,1726,296,758,209,557,488,10
2012-12-10,6103,2254,4076,556,606,3116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-11,0,0,0,0,0,0,0,1129,593,996,78,117,529,2,253,208,418,28,10,0,5,1683,208,484,219,801,360,27
2012-12-12,6434,1884,3880,346,333,3755,4,625,794,1151,59,30,171,8,226,176,385,0,2,15,0,1273,513,815,288,456,179,48
2012-12-13,6212,1762,4419,380,369,2805,1,935,409,913,16,43,359,13,331,271,574,12,6,10,0,1485,311,753,344,495,182,22
2012-12-14,3754,2004,2964,79,169,2514,32,423,547,717,15,15,223,0,45,528,570,0,0,3,0,413,125,160,51,234,76,17
2012-12-15,10383,1625,5863,562,289,5290,4,2360,1581,3354,119,129,338,1,717,458,1105,43,20,7,0,2375,559,1894,270,429,305,36
2012-12-16,9231,1060,5650,507,303,3796,35,2037,1376,2847,143,125,298,0,729,298,979,17,21,10,0,2439,628,1931,350,429,337,20
2012-12-17,6938,1674,4671,324,210,3407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-18,0,0,0,0,0,0,0,1160,1004,1473,59,127,495,10,204,161,322,22,12,9,0,1743,266,670,283,685,365,6
2012-12-19,7226,560,3741,320,531,3191,3,838,661,1363,31,14,82,9,258,168,374,28,17,7,0,1299,237,687,222,349,261,17
2012-12-20,4744,1004,3111,344,199,2021,73,933,1007,1396,27,20,257,240,187,523,678,18,9,3,2,942,440,715,233,325,91,18
2012-12-21,4543,811,3485,310,201,1355,3,1000,583,1206,52,57,267,1,287,118,370,19,10,6,0,940,187,504,189,209,159,66
2012-12-22,8520,1117,6474,491,281,2383,8,2057,1292,2805,71,68,378,27,465,236,663,19,8,11,0,2082,480,1549,363,341,297,12
2012-12-23,7902,741,4790,508,583,2759,3,1382,716,1548,76,64,410,0,333,155,381,53,40,14,0,1946,323,939,375,616,326,13
2012-12-24,7295,657,4424,584,344,2597,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-25,3021,522,2878,263,47,347,8,2345,947,2732,86,102,351,21,516,217,669,45,12,4,3,2104,408,1537,337,371,267,0
2012-12-26,5685,1456,3213,646,357,2922,3,728,391,803,104,27,185,0,114,165,243,14,22,0,0,946,233,418,178,430,144,9
2012-12-27,6209,1666,4368,176,248,2773,310,1016,877,1482,90,38,282,1,252,356,542,22,44,0,0,1463,491,901,360,590,99,4
2012-12-28,5882,3473,5344,1044,644,2314,9,1208,435,1318,72,53,198,2,395,189,461,30,62,22,9,1958,374,932,562,629,194,15
2012-12-29,8699,3593,7852,401,432,3579,28,1951,1186,2638,113,37,307,42,450,389,740,28,66,5,0,2460,647,1674,443,559,395,36
2012-12-30,10434,3166,8159,1292,651,3493,5,1853,1082,2469,139,53,261,13,812,272,1020,34,25,3,2,2967,485,2104,518,587,222,21
2012-12-31,11159,3381,9110,1243,591,3593,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
